ACC,BLCA,BRCA,CESC,COAD,DLBC,GBMLGG,HNSC,KIPAN,KIRC,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES,TGCT,THCA,THYM,UCEC,ID
0.0013606467502801718,0.015239124580117088,0.010316060492097595,0.004558121624739043,0.024921699479306704,0.0024918833799845697,0.007905587275117526,0.059650623929437825,0.031510687253002746,0.0033403824767870957,0.0006373912104021832,0.002144294016794175,0.04478586679672384,0.03092267068922878,0.09076774545216154,0.0030163942237888173,0.003640874859040477,0.0009877259960303808,0.004012849971664424,0.04140311706052808,0.5536154313309263,0.044127857618646134,0.003763134225710566,0.001296815533082105,0.00844980560239741,0.005133208172004428,TRAIN_0014
0.0008417337071891636,0.002720493353353038,0.07294841844299765,0.029450492887107927,0.00456574185965146,0.006872449990737011,0.09796297534805488,0.013693866298433022,0.1239091081460038,0.09651514872641366,0.007024926122413424,0.03324052686235552,0.016325144071552267,0.10414092971408943,0.0012267078253719308,0.06789190311490782,0.01181393766781686,0.02025145847892916,0.11309296619999745,0.08875655368922587,0.014099475905492096,0.010461937619694956,0.031565684775573116,0.009966911732387576,0.010578700324658716,0.01008180713559217,TRAIN_0015
0.0017352478096344876,0.005786963810586036,0.04922440709395003,0.07829592474476248,0.008954966552343851,0.002227737828899169,0.03368574422835077,0.035193074932980704,0.09871625278175797,0.07820668913984156,0.002026091354991283,0.006019148584926606,0.055714820274324825,0.0452165460258455,0.007879761145815073,0.05972515493521834,0.04317314604058939,0.0019594496360119795,0.023493105838280442,0.04403502921477753,0.011492020593682095,0.04286720657101729,0.25071257665127583,0.0016015775235566304,0.004703940416607264,0.007353416269972867,TRAIN_0016
9.68417013549575e-05,0.0004335800214034252,0.0073005729830330005,0.002321167398458382,0.00027079726163620617,0.00011653189070272523,0.0027225760454654344,0.001376318754277638,0.2235517218365479,0.6468754452868126,0.028875868955539064,0.0009171171173571189,0.0007766751855897331,0.0007692150588878392,0.00014891541019663632,0.0015232367540251063,0.0007370915893967101,0.026728380645522708,0.0112507157760366,0.00728964717217775,0.0006876454034896061,0.0007793566961301567,0.0006193298653983237,0.01740490842768772,0.01611255678596163,0.0003137859769110106,TRAIN_0017
0.0005038231654068328,0.001425320294691294,0.028410682696148267,0.011598280729571647,0.0016798396970411178,0.0012032047482014106,0.012315865710733714,0.0038461599360184832,0.011528629907591965,0.01131827300719846,0.25888616066643616,0.004963556346755896,0.00438205063341764,0.002126890951216109,0.0008664215057213756,0.011398781187845281,0.006148192152476174,0.07642243122435612,0.11449707396774161,0.01909237557483644,0.002264077794421194,0.0034581336952331197,0.0035245823973434178,0.12016363544063006,0.2854220593389834,0.002553497229982784,TRAIN_0018
0.0028248201367720833,0.006932301972176687,0.05310901300167513,0.07454937015621148,0.008297124017727,0.0021629338339037617,0.07263763311495829,0.019702354615784047,0.03662524403890922,0.07538744872187628,0.011959465323598175,0.06751848815432379,0.02260229010979755,0.01663006670198228,0.002267353489038553,0.05589820120209675,0.05853175794837881,0.059463810687922176,0.06422011609565101,0.048029516306028724,0.02358475161544881,0.014990304725859611,0.0312473683515919,0.1037982487679774,0.01682804539395442,0.050201971516356095,TRAIN_0019
0.0003296282289274126,0.0007027677309908937,0.033941145101234256,0.007179102207520174,0.0009225998997382846,0.0004863447557504725,0.010845270656358843,0.0042230960743066944,0.012176219987744317,0.009484126916569142,0.2885834499445403,0.005004040766402016,0.002091163482002376,0.0015977593886318962,0.00040744398240146086,0.00716420244369873,0.002420596948101451,0.0920784598419472,0.10324391453449651,0.042426126834068864,0.0019085108736173208,0.0030054912584333167,0.003667625270138022,0.0395707477741121,0.3253320668737424,0.0012080982245255725,TRAIN_0020
0.0010383736610209927,0.00324120343081458,0.2412214680295775,0.01149584703618067,0.015629045367782365,0.0008057413352957568,0.03185347407031303,0.02065292147724509,0.006109645008234428,0.003565732088988042,0.0030896532692529367,0.03986231161776372,0.008519850509125326,0.007125266226359989,0.0008963283446443169,0.1379353675813842,0.11180693443393873,0.00415300383709649,0.010757488925143908,0.02592015962140331,0.0026001019374098785,0.008858619089193616,0.0047976522724591025,0.0028381007183308866,0.005339539042555886,0.28988617106848524,TRAIN_0021
0.00022338243507141054,0.00035797134744386573,0.006187213542377734,0.02293932036027756,0.0010673569779849662,0.00034186837157355643,0.8425523023010227,0.001848220602383445,0.017358267004619312,0.015824536944145047,0.00018821992685584522,0.007150822342606492,0.006687986190666897,0.005600225097829508,0.00027681976354986123,0.005417232772254083,0.002822759055849606,0.00018429358702799295,0.006254781931110918,0.012576443072202657,0.0016170339600892715,0.001146577726322894,0.004080653004103075,0.0009467456904625795,0.0006358832323063264,0.03571308275986233,TRAIN_0022
0.0002293165570099124,0.0004705292754676929,0.05738783929126746,0.006680685012660344,0.0009983192307035209,0.0008990868698162083,0.004529286585472405,0.002152365140008404,0.015404152492929455,0.014863144422075142,0.6517655768649381,0.002636675224545655,0.001991869624222848,0.0010893019945348308,0.00028564652539541074,0.007885103947510528,0.0033172904102490948,0.04217159323263044,0.06240784299484975,0.02486073381178219,0.005878447947784478,0.002075442087250461,0.002483634247385542,0.052391189432276684,0.03374099689612443,0.0014039298811090956,TRAIN_0023
0.0011435345701452315,0.008546336694275201,0.023531623570942194,0.012968664270427737,0.6898462289558163,0.0007329818447295623,0.0029421789123266033,0.023142250634620123,0.0031373305761212963,0.006646544315987587,0.00045030189369485793,0.0008183313900819893,0.005905796870672768,0.02974246863667947,0.007530885872181378,0.003791369094348401,0.004683765659622261,0.0003626417952045441,0.0721093502556228,0.004480068179742621,0.029010590642049593,0.029426454118118856,0.00903226356878285,0.004949555347893306,0.003069718884400833,0.021998763445511653,TRAIN_0024
0.0010815101633955963,0.011705111163067656,0.01566131339507302,0.06132781590392,0.004789123086955328,0.002971325395926352,0.006037471532693479,0.023870591816975678,0.022639958988420725,0.0054516631414857405,0.00035934940157250866,0.0010987924827712855,0.07899645345337099,0.39322434011038754,0.08829883816833238,0.008449279306798759,0.005723915259966412,0.0010008279463120664,0.0037329418696025883,0.006620404931248261,0.12166664178580318,0.11808125865799989,0.0049638666677709825,0.0010608939421898383,0.0015741930535994701,0.009612118374360294,TRAIN_0025
0.000277953813882756,0.00037338943902981154,0.9076679656302928,0.002185522652663512,0.0008263736078948042,0.0004832295107840775,0.004901831669944837,0.002307734763163881,0.00651617137428738,0.00302393837827119,0.010774383686249943,0.007761592773913091,0.0029282237928997604,0.0009790219232408564,0.0001595311532034101,0.005144930153215719,0.0009718265829933874,0.006617176570553709,0.010240720931763028,0.005961979941254356,0.0015558888498424983,0.0011108741540375071,0.0009009208602429548,0.004994962067914846,0.003831295426286298,0.007502560292173553,TRAIN_0026
1.7714258977661422e-05,3.336029792903499e-05,0.0007384592795171737,0.0008796437634950808,6.52073058351768e-05,7.053604249313972e-05,0.0004885183228646364,0.0001959814953257164,0.00024693426907458567,0.00030578075823080113,0.0019339185399075433,0.001285986723740308,0.0001394384579021144,0.00013136898446513618,2.1565685222622286e-05,0.00044111650741936013,0.00021920226261221384,0.0021635552095303156,0.0010139914085498369,0.0006928389095088529,0.0012787474370553173,0.00013505716732738372,0.00014510621052433764,0.9863125541794426,0.0009340935370466426,0.00010932298600238233,TRAIN_0027
0.0004051094717284732,0.0014661490469340605,0.04879765373444364,0.010947483952724704,0.0017698682496923932,0.0036776961108794695,0.011484276882014404,0.004326063816593678,0.01678106802902621,0.020109486497940036,0.09742415272577098,0.004439216253511608,0.004198541071875575,0.002181657661911395,0.0005180080359249581,0.013692919616415104,0.006664072383148421,0.33560983453196075,0.18333703884042524,0.04051692917435665,0.0021988764198999557,0.0036514779825556486,0.0043011774795954725,0.0619097558706927,0.11805376799762363,0.0015377181623548583,TRAIN_0028
0.0007560550127584517,0.00870639100187506,0.005006697111786653,0.065802381532312,0.008914165346422235,0.0009435882249643823,0.00650069593972573,0.005418827846975562,0.0026812633012199896,0.0024219269799672896,0.0004708199199491802,0.005767068921165256,0.0042918544042059555,0.020807156683855927,0.020152673458996902,0.005918516409805622,0.004118553896651637,0.0005863210050626848,0.0014210663738365625,0.007221125185862772,0.7423737768086919,0.06799087040961037,0.0034311414333153363,0.0005800342283339553,0.0007434782578795894,0.006973550304769018,TRAIN_0029
0.9503129670674498,0.00556183964306436,0.0014084571384780139,0.0035803927768892152,0.0008737947711805268,0.00013269246154139086,0.0029053363755770357,0.002205008534750613,0.0015851981917389649,0.0011654135975060576,7.956048377883519e-05,0.000158588396533542,0.008802106178410995,0.0022489271487558847,0.0005092798675598396,0.0006266576598042996,0.0013227256309296667,0.00014056076986895932,0.0004993716425345182,0.00109379977684684,0.002259624786123873,0.006481875106600402,0.0020466292055951697,8.289883156723279e-05,0.00023077511157630257,0.0036855188453376636,TRAIN_0030
0.00018735693985090203,0.0006081762778354624,0.0050382143306831806,0.0011294491008851616,0.002900863036893111,0.00020235756323318897,0.3529145383802616,0.004744689397818751,0.0012875742846890459,0.000871665534104237,0.0007141228343572058,0.5723751129270319,0.0021345729257475276,0.0017332569520210367,0.00019444303855522887,0.011942661246226127,0.01783521269053536,0.0009648618772551893,0.0018836856861463613,0.0043247555875226005,0.0006008438006569031,0.0015112431566618545,0.001220480992187,0.0003848375597120062,0.006444748891343043,0.005850274987785936,TRAIN_0031
0.001280931063671492,0.015029089598825872,0.03354020805664928,0.011967622733516637,0.3004950895696871,0.00204269519143193,0.00854109231833437,0.15322275534683788,0.009615715640115093,0.003489765588493337,0.0013164078182644594,0.0011733657504992283,0.03605579229937206,0.04939483502816677,0.03824402038080721,0.050447501488821,0.01985661695175547,0.001063397625072708,0.0028623305401087136,0.0053945752124502505,0.0257880335071936,0.21878332006615814,0.002868900555243462,0.0009917793843958916,0.0010734349541697032,0.005460723329958317,TRAIN_0032
0.0018315710192991148,0.005037497956628892,0.04950389404564852,0.05317933606090834,0.006862901292469128,0.0013430894416181472,0.03437581123358344,0.015336726998594688,0.17876122046994797,0.07427460349217418,0.0044182052610219295,0.0139587039980998,0.02073840326399173,0.010319693457591867,0.0012396227680976917,0.035600984649034245,0.035888089033476525,0.0245494775046725,0.1508125442511061,0.1708246835792878,0.009758001663518525,0.009464208520661497,0.06440828436173458,0.008013741665801603,0.01125755666632112,0.008241147344710093,TRAIN_0033
0.00021935260729092105,0.0007570346047222317,0.00296837126072819,0.004729394145076433,0.0012899293278261807,0.00023602831566848525,0.005129022783125125,0.00356183163465317,0.6818623268530432,0.26459481247962596,8.638654633581735e-05,0.00017357746430544488,0.008335609585052226,0.00302947021011706,0.0004896474805226079,0.0029174567889443926,0.0021454255630676015,0.00012491065215358623,0.0007328819188742546,0.000611504515251749,0.0011480886725866426,0.004255109295465487,0.009999434992810153,8.723396253314172e-05,0.0001300787937429008,0.0003850795464770655,TRAIN_0034
0.00048408551813384517,0.0024208269243449483,0.07393870091411882,0.028524593806407792,0.0027809644907618616,0.0016310612708847047,0.019075916078487232,0.007813765088770004,0.0371630581107428,0.03160828867183462,0.053641519136668536,0.008047585738875365,0.024457800374775206,0.003599533973694697,0.0006959937477800501,0.024902689463461032,0.010421334304948382,0.2354843275748482,0.12298030216312178,0.16315389415981743,0.0059334964375841945,0.00933255856143073,0.01097285517662817,0.09554350062354845,0.022075603781246508,0.003315743907084654,TRAIN_0035
0.0001567620615165746,0.00041164617255671067,0.003860441910319896,0.0005808735645432239,0.0008803712422159129,0.00015181689879012258,0.29319980303645427,0.0019405238274034287,0.0008910164337081249,0.0005819686834593313,0.004938470591776511,0.6644108196435746,0.0014183885439352907,0.0015329952356145497,0.00017042476720940667,0.008069158411485576,0.0029936744385410186,0.001953255123224033,0.0024671132774336147,0.003629281131486876,0.0005823711894285501,0.0012559582059315114,0.0007163910088480858,0.0006172249467339374,0.0007704265184450669,0.001818823135363711,TRAIN_0036
0.0006079535601015711,0.018114068839352425,0.013179554140251102,0.008166212301207978,0.010423926269794848,0.0003850302174250382,0.004499483229596074,0.04183449448965537,0.0018353162386077068,0.0010501149439488954,0.0005588525476733708,0.001682960601910618,0.05869572775662135,0.11400737212287167,0.5070869744211624,0.007536746761996566,0.0052974841556087384,0.0005423640059389266,0.001716532218407157,0.0023581957546103902,0.01018438918070965,0.1810004349440125,0.0016308811617859371,0.0004392564433201612,0.0008244931524150242,0.006341180541014553,TRAIN_0037
0.004284679359422766,0.010008668376118579,0.013552916031900954,0.012264665962630622,0.0024343444598783266,0.0006503686792889209,0.0041915340648494125,0.054084706236146224,0.004856631552226168,0.0013616598238778595,0.00041704173153185933,0.0009399297272645752,0.022678108543994015,0.013192864867337513,0.727231491569374,0.005066632216781277,0.004043626538052964,0.0004325239213635391,0.0010041178751232494,0.0032097743340225686,0.0020609213659901504,0.0966437518928007,0.002489112512867424,0.0004607461381626054,0.0004338877268381812,0.012005294492155589,TRAIN_0038
0.00042774131205524334,0.0033937228319552296,0.052585946725124996,0.004259173168460503,0.008374342450665685,0.00043901473866156393,0.017834025846395703,0.02638541085068772,0.012437994229174503,0.005090314746470675,0.0008323713312264277,0.006597318494153642,0.008437374360677522,0.014534286730825106,0.000663150431807248,0.5208104696982747,0.05568778724994153,0.006877209325001932,0.01594842178804338,0.20262945597541068,0.004841659076880244,0.00925842831851492,0.009418826275573115,0.0018627750144078,0.00540069195524867,0.0049720870743612975,TRAIN_0039
0.0011208928350020866,0.003571600936995949,0.040994674551981455,0.00406618422108092,0.025933916119032625,0.0004449140169310811,0.29921073148182065,0.02785398664559626,0.003759897367631484,0.004846278647155167,0.0004617448205318931,0.021853808625262646,0.012240455660440007,0.012873186913431318,0.0006519891414638457,0.3503797998327675,0.12844869677617277,0.0008105033309299799,0.01468006449266196,0.01969737215118111,0.0016499218999076906,0.006783941857404178,0.004425715252541718,0.0027858929640231524,0.002142723447466691,0.008311106010585847,TRAIN_0040
0.00026767311048851445,0.004019579403939352,0.020596807922317936,0.006984795477535091,0.001963613098682141,0.0006133239978820138,0.0007929232126312155,0.0015387042732909883,0.0006211791799679831,0.0007390987629468889,5.524226098178569e-05,8.347572333552739e-05,0.001657237190395909,0.004808134888297454,0.0014421343873236069,0.0004424393140248384,0.0005424222935178989,9.414435817345708e-05,0.0010704953508132505,0.0023160749227197656,0.002573003073574608,0.01252590870962007,0.0005152600958747323,0.00010974727100282914,0.0001646130702978553,0.9334619686503642,TRAIN_0041
0.00019325659803697454,0.001805517862321901,0.0037123764286822766,0.010131361186418187,0.0013020759502730813,0.0022300070177818363,0.0035533603133097867,0.0039104489540664564,0.7940688904405601,0.1392754943091424,8.049944331282905e-05,0.00020363940433330597,0.006523369024015348,0.006279714544025881,0.0010052010405835197,0.0020096993982689957,0.0031581391345558204,0.00024213723906663632,0.0006812961805918074,0.0006888092763822418,0.0016602607577242477,0.008683134993178698,0.007365349842616527,0.0003088819280399266,0.00026635861146011265,0.0006607201212510895,TRAIN_0042
0.0001417120917730631,0.00043658262242057073,0.006323240563501677,0.0044072013346525205,0.001251829761583761,0.00023730363543615691,0.18802147705615427,0.0016773865435884012,0.0020422476377066003,0.0030085560228697576,0.0289258131220841,0.7244845475343025,0.0017844526650678217,0.0007479652254800108,0.0001720787513422753,0.004083726002982856,0.001970289466163796,0.005775052931818907,0.00556802970675223,0.00489473332531871,0.0016590470562526975,0.0013291611986070413,0.0014243216417906225,0.0052228112530546735,0.0038464604062523012,0.0005639724430427319,TRAIN_0043
0.9337274898128224,0.010160426467648236,0.0010588976872692797,0.0020152227672286128,0.0005009013041910221,0.00040058267210322217,0.0006273009843332592,0.0027321562721621066,0.000598358796954147,0.00028280930898050554,9.254773484114475e-05,8.99115390189356e-05,0.016012126356776412,0.009157203941605654,0.003644511518510702,0.00023531552541950637,0.0004234023740659501,8.81215516073806e-05,0.0003054155343498078,0.0003545985042069796,0.0012129652144880064,0.010091847599499392,0.0002576496590816598,5.591590083292285e-05,0.00012654457356014713,0.005747776398442571,TRAIN_0044
0.01360955253018052,0.028826519368707785,0.03968986803016088,0.04463606253724558,0.0061582796185329965,0.008877080717940815,0.010609342540633945,0.0167886537508593,0.4555791540862958,0.018008963837488862,0.0007021445664512459,0.0012030488379026693,0.10703023345537853,0.14658398683087223,0.006549699123328072,0.022945060945387095,0.004737121905777618,0.001181794427288032,0.0032650825491554263,0.0035054468899585562,0.004036426477228434,0.035025588587025834,0.01478028738566314,0.0007986593276950351,0.0014138043390741666,0.003458137333767422,TRAIN_0045
0.000246220858175135,0.0007521278113581627,0.898418037703389,0.007651678994221586,0.0008639506686919595,0.000225218689442051,0.008211194797348253,0.0021143309509578903,0.0028711122903303204,0.003583129608737709,0.0010980569406409018,0.007289817321697234,0.0023893158241753204,0.0022801121952501697,0.00021531811898023575,0.005285605489784304,0.00482715821263616,0.006191760497471657,0.013677391656305545,0.005661373671432758,0.0018117855643332852,0.0016185225033938757,0.0032536791269885497,0.01080815248856268,0.0017522451789319315,0.006902702836763288,TRAIN_0046
0.03125047372851466,0.010136701366651207,0.2868830916270013,0.009373112766624267,0.06550033519769866,0.0034468102483351643,0.015369029087602444,0.027892036913859223,0.03165870222334634,0.0025550523345686227,0.000648887084096945,0.0025222162282461827,0.011842000531873094,0.09052266359138203,0.033784397613077354,0.0067114915160459716,0.002469437245578693,0.0007385544158966483,0.020863019341635723,0.028652892082075727,0.13357015217656046,0.17501390325660546,0.0016470303851146774,0.0013504114734119205,0.001085455085149109,0.004512142479048128,TRAIN_0047
0.0032482365699457406,0.0073708904980345335,0.045519932574593316,0.07749922483345464,0.01336179937513313,0.004022573074063134,0.047812342087128874,0.04405199312544436,0.08582144130694865,0.10438062129099131,0.0015740087072596803,0.0030354542770020866,0.11999445268890759,0.1012384507195273,0.004196835167277195,0.03733707548425212,0.026519136194615437,0.00207192075820732,0.009114380819788426,0.04288123498110526,0.030200425183861224,0.0707532159197934,0.10598339017034288,0.0021592369051739004,0.003713720202053429,0.006138007085095077,TRAIN_0048
0.0011661165957958962,0.021242114387345024,0.010455781890918824,0.014436053522210225,0.003773767142649645,0.0008736034172073978,0.0033643288562186344,0.09259195143734526,0.0035762035838088108,0.002185910070939229,0.0008345758197405958,0.0015990691480893726,0.027856881590220043,0.044979100461921245,0.1897660398742782,0.006778828526618211,0.012809915831966728,0.0008037143498782885,0.0033988902379443425,0.0029364408362297766,0.0067146990492924314,0.5376361761222624,0.0023050739618993886,0.0010653691436105957,0.001571826448608848,0.005277567693000486,TRAIN_0049
0.986487913336933,0.0008752588660817034,0.00035477830839891327,0.0011163840403444348,0.00015510649061490717,0.0001817435091896125,0.00019454916533466257,0.000876164169821139,0.0011126404728849053,0.0004584111102431668,2.5417189743259164e-05,4.298046718646316e-05,0.0017881480531744844,0.0019450022142356476,0.0008403959118605691,0.00022164098946251393,0.0005900243925638838,5.799174254456723e-05,0.0001040076300722543,0.00015298806647686598,0.000509968778115606,0.001560733635069428,0.00017575785541789986,3.006879488326529e-05,4.729375667233228e-05,9.463105267451075e-05,TRAIN_0050
0.0030628067600306378,0.004355138124136501,0.06471710587320022,0.08704444678898174,0.011746885137372636,0.0026460296675145448,0.04452171132098101,0.021750010332267162,0.10714410883206951,0.11823399246575737,0.0020237860532890074,0.01445060488270223,0.037140942738144535,0.0339102778914054,0.00230791580415322,0.033857978541428906,0.09638386868301166,0.001961806070907586,0.039700161268211215,0.06948681106140538,0.010447169549477218,0.013888970809703286,0.1497331246643969,0.015561307624649204,0.005725829339071489,0.008197209715731438,TRAIN_0051
4.335870313616191e-05,0.00021605245572464118,0.005379451228535683,0.002077490655622862,0.00018260911159170614,7.060615797483831e-05,0.001072477833065598,0.0005473800961912552,0.5609631804732288,0.35109688518483545,0.019511261018638714,0.0006301486581799332,0.0006490474642149582,0.0003303917922019292,0.00014328111818017304,0.002741294344656608,0.0009802740998331766,0.010198299325922578,0.008187368900883854,0.006452226852008653,0.00033504514566693323,0.000797795227888948,0.0006320517577438567,0.011252164443620125,0.015240283475217218,0.00026957447523533656,TRAIN_0052
0.0027299631811481978,0.003566536226849993,0.022708044509792046,0.060995096030586934,0.006841401325833424,0.001068077361347192,0.27409159160777613,0.00885867389026631,0.05947386261553015,0.045045325790547104,0.000625819760432834,0.009853698893539624,0.042021761082734574,0.020567032707213422,0.0015258615060111484,0.016462355265687137,0.010187831344376739,0.001030187784317245,0.027691907194242395,0.01876514710693911,0.008871069793292862,0.04851583591128632,0.03464210282539908,0.002118125715275939,0.0013927506019615471,0.27034993996761253,TRAIN_0053
