ACC,BLCA,BRCA,CESC,COAD,DLBC,GBMLGG,HNSC,KIPAN,KIRC,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES,TGCT,THCA,THYM,UCEC,ID
0.002865414213882498,0.007601732131327594,0.10255714042618465,0.006619784231561827,0.010839564092240427,0.0011132696250839662,0.03495333067246085,0.04744720961869944,0.022637783240354252,0.0056766799348053135,0.0014216269291359878,0.007541194299669221,0.03598363051332263,0.023734648432742925,0.00179085582758323,0.30970788852906106,0.1814596851850494,0.0015879174897852968,0.01772119153549443,0.0940121363600325,0.007190434925367898,0.030006634895872072,0.01017314875508462,0.017447636010782107,0.003228737130060555,0.014680724994355241,TRAIN_0013
0.0013284869761155842,0.017610162853282915,0.010955525784085212,0.007388092727112599,0.03689827472207833,0.002712339450599051,0.011466469847965724,0.04414113327867319,0.022652937558201507,0.005702384863073817,0.0009309767235524428,0.0021821319101949866,0.061288968970100464,0.04327167658243232,0.07036506527144477,0.002444641015651582,0.002391851322746618,0.001409123330980942,0.006117961959043213,0.030512840173816565,0.5362269987007018,0.06334404030603624,0.004916046845655906,0.0020262650624581287,0.0051414739450691815,0.006574129818926867,TRAIN_0014
0.0008935691832297492,0.0033922755837680124,0.07296628350393572,0.03114166976094899,0.004532905665111165,0.008563477364537204,0.09527845478841583,0.011614196687729122,0.1362724573349595,0.10002267893821379,0.007700078957549486,0.03389986160097471,0.017516921834545236,0.09355231176287393,0.0010809929579565396,0.054715211275246874,0.011992808177288263,0.021954055410386288,0.11963163062779271,0.09006928461689853,0.014064058363477395,0.011298250167597838,0.023925207048376595,0.011044882003896809,0.012377274891749952,0.010499201492539762,TRAIN_0015
0.001967831352732597,0.004671302326423165,0.05461104038111068,0.0793678640067426,0.009428841401067561,0.0018779308977863573,0.03323941797378708,0.052408313401295904,0.09348337688557379,0.07607542997078363,0.001692960914588175,0.006357222092847995,0.06285050737448115,0.040085585367219276,0.007022647905396089,0.05959873488359259,0.04343629039612293,0.0019133915881670547,0.016996738180982893,0.047052124345105424,0.010846999864061707,0.051011254983311265,0.22890355516355468,0.0016088336120743288,0.00457067198729348,0.008921132743897617,TRAIN_0016
9.320340187817723e-05,0.0003522876653991096,0.007367194638353347,0.0018588507102871175,0.00026304813247394717,0.00012440656441984027,0.002630271951782934,0.0012874703402899867,0.23833379175795372,0.6402198083328652,0.02687218415728837,0.000969075657102072,0.0008092387006254597,0.0006676875644297144,0.00014953764928744728,0.0016170110338555655,0.0007987680155304605,0.026139218389094176,0.009755186747372415,0.0076300036246521675,0.0006565622759793585,0.0008097741528987948,0.0005975035607903595,0.015189123356749382,0.014485235342011989,0.00032355627662895533,TRAIN_0017
0.0004562400449532985,0.0013901065615900708,0.027033097175412725,0.010740195796740237,0.0016026800157558435,0.0011340283508086545,0.012605183290962656,0.0036055572728112893,0.012066899312098235,0.011606244797978607,0.2622870005450486,0.0048129602246105106,0.00427691840492709,0.002029163139200552,0.000889667400808508,0.01170160850784265,0.006689324290162318,0.07500259854578442,0.12700254192998453,0.017410165340443762,0.001994207109227608,0.003279802510288718,0.0030892865007928548,0.11817336517873571,0.2767174047861549,0.0024037529668756545,TRAIN_0018
0.0031858706930887157,0.007133117117322578,0.05437085925982285,0.08934612949046658,0.009615967585233445,0.002343807971371801,0.08698157607676951,0.021118386709607567,0.04247276682460687,0.05576627844231406,0.013677521976427782,0.06324728317680556,0.024318679165000513,0.01840226090112697,0.0023299037915670844,0.05979452780829011,0.06407133970860691,0.05287933131688236,0.05752831832912929,0.056510237510709084,0.02248432953382695,0.016429427334105448,0.0384663923623619,0.09252534425421946,0.02083513427343714,0.024165208386899464,TRAIN_0019
0.00039835902641969107,0.0007675913469329722,0.029786791487728177,0.008605072227220407,0.001036231051056998,0.0006538513080382327,0.010316125060196973,0.005205436115239489,0.012557273661197337,0.009391107544526735,0.28261670313958387,0.0053475121671791625,0.0023989048653808446,0.00178099073416122,0.000502635954893752,0.00758129354099377,0.0023505480364371285,0.09331238218206701,0.10866098045820875,0.04093675292743187,0.0021522489723013916,0.00330692620981962,0.0036445115491381963,0.03743497634095124,0.3277898412698394,0.0014649528230557614,TRAIN_0020
0.0008674160482869482,0.0027327770803112607,0.2530530135459573,0.009964101175437898,0.016436694452053303,0.0007385834005179263,0.03301148914296343,0.025795313009754507,0.0063504167913933166,0.00360795907842582,0.0024342206694986943,0.045091890517807216,0.008719102618577548,0.0062498344173919545,0.0008388295670644904,0.1933921606390185,0.09653393333139235,0.005089519160946846,0.015504932278322024,0.025812685901338464,0.002405941291900114,0.008280136754547564,0.00503175015204467,0.0030533890726876334,0.006801009286630232,0.22220290061573003,TRAIN_0021
0.00025168624042024896,0.0003823513120139236,0.0069763855596379565,0.022394839909721694,0.0010752898325310943,0.00035576138505251446,0.8280141944083899,0.0018286630346772358,0.015882984512372907,0.013364846778412466,0.00021011612190181337,0.010141582422701743,0.007941766996326004,0.004567905462935567,0.00040516935371836616,0.005432479154487833,0.0027512447306513067,0.00020420852496153143,0.006707052212902465,0.014759539485466948,0.0016678470372053524,0.0015788163308311787,0.003527490165830264,0.0011625014332185724,0.0007732139804188424,0.047642063613212327,TRAIN_0022
0.00030440788124600827,0.0006486198496434146,0.070781544911806,0.007935912467277229,0.0014528644023295832,0.0012694146907233099,0.004952663629974174,0.0025226602243250823,0.017742570755579043,0.017884571373304185,0.598794528876291,0.0024206154411256127,0.0027491755729956036,0.0013625873456980476,0.0003857252362256549,0.007732598692594571,0.004290170566220705,0.04744324159206792,0.06822576476075537,0.029472362691835348,0.007147540445468136,0.0023624264057914724,0.003096883930117335,0.05273256157400521,0.044268768944265784,0.0020198177383341284,TRAIN_0023
0.0012757018365515084,0.01446872900682983,0.05928147392829262,0.01697237468967777,0.4751119162790568,0.0011657961069165587,0.005046087937033512,0.029252649247509012,0.003710635119821145,0.005918801011713834,0.0005231055125262585,0.001255996330839004,0.009891226258646567,0.06416969197389485,0.013627676709702372,0.004479516434468453,0.007239204121321799,0.0005616385777748803,0.09287350163554006,0.0066176543171906676,0.056515203653280735,0.05836438938517265,0.0215305189662335,0.010162622978408883,0.0030416730789513307,0.036942214902645376,TRAIN_0024
0.000834976030088053,0.012524521882315773,0.01492182068994919,0.054907504349304866,0.004541030609381347,0.002133845114148036,0.003940314977210841,0.01992192301275953,0.017621837517897428,0.0047035338254422816,0.00028447966844146215,0.001031718796661039,0.06773240104434283,0.5617128598349965,0.06605852380876927,0.005516418709485693,0.004443760020271817,0.0007033101267662057,0.0037614239763321005,0.007263871825277154,0.04602581625071074,0.08531367760155915,0.004380468269561676,0.0008796324817821024,0.0012550252695181729,0.007585304307026736,TRAIN_0025
0.00032240442699020604,0.0005854152661083641,0.9031946682744144,0.0023220304130281643,0.000795810537998429,0.0005912686870990999,0.005221365377928854,0.0018613686665245517,0.006183818872620846,0.004403731622203408,0.00934139423835839,0.006387670031368386,0.0033414715399709286,0.0014753065618580213,0.00016628711868606864,0.0054804281366555175,0.00101832703223644,0.00707042172634157,0.01055181471386177,0.005513856565781079,0.0015580396771279204,0.0011705965374038012,0.0011039034755217273,0.00820873827184843,0.00478732013394204,0.007342542094121541,TRAIN_0026
1.8107134430016324e-05,3.463450196133825e-05,0.0006281707006022364,0.0008374682869387322,6.0222972781089555e-05,6.379969545400353e-05,0.00039608199097178993,0.00017986838834848715,0.00024808042113930233,0.00025826065043017056,0.00208609397132082,0.0006891901433935852,0.0001275898302992931,0.00015350606483368774,2.1754355678258736e-05,0.00036038870252708794,0.00019236959000988677,0.0018660318671682168,0.0007971532518121683,0.0006516045238116516,0.0010778912571267158,0.00012581602451666583,0.00014212297417859644,0.9880934780249698,0.0007831994197028834,0.00010711525559345502,TRAIN_0027
0.00043653538656806103,0.00154670650470604,0.04741636187094447,0.010150695928208742,0.0017853489452346373,0.0034094638374303544,0.011818743051514837,0.0038453875197032995,0.017027359082170623,0.01970865720474605,0.1058563417808711,0.004013929427994218,0.004511940659664011,0.0020251385423193436,0.0005226388924618448,0.01287177269971823,0.006026235276839539,0.32524522425272445,0.18526506017399208,0.039886872340147914,0.002442876521907488,0.003440844750893391,0.004322389045873385,0.06174963949716102,0.12306663123913342,0.001607205567071418,TRAIN_0028
0.0005050260628755056,0.007102973509245349,0.0045055219249574,0.037320184139531844,0.00792935928368838,0.000575135383541385,0.0055822504582773895,0.006440264877564034,0.0018116017398940602,0.0015958949827636524,0.0003453903651802989,0.0035779486548347655,0.0027112808521505636,0.017953760290224566,0.008444051892471653,0.0025166740221128888,0.003146349574557487,0.00041458029587440023,0.0010194114516352871,0.0047397565291505996,0.8382116857276436,0.03380554795524491,0.0019470908925276922,0.0003630702430687401,0.0005490733699456991,0.006886115521037903,TRAIN_0029
0.9591884813408317,0.00612200259122842,0.001148417544675225,0.0026464789479780856,0.000686691521745542,0.00014274237903535018,0.0022253411835367162,0.0017488829768605354,0.001392556296959098,0.0008370431260437472,5.8559905795806944e-05,0.0001471865919704259,0.006727437676882197,0.001783578117378084,0.00034523817916249494,0.000458548088501714,0.001223082370894077,0.00010325447812355369,0.0004061670166064585,0.0008092801102014085,0.0019285501116689202,0.004579096377993214,0.001872971925922216,6.85733729276636e-05,0.00016449490116353377,0.0031853428659138344,TRAIN_0030
0.00013970829696145277,0.0004817275944046184,0.004323592903465277,0.0011749242043692487,0.0024506224014153133,0.0001621123966899261,0.42501664439998404,0.00397001209474555,0.0011502618511093582,0.0008791873754763847,0.0007370323340243274,0.5111792717075248,0.0019547171087415,0.0015280615871252335,0.00015075918152930728,0.010661360877531296,0.01453639576417304,0.0008465357296654995,0.001958240767725632,0.004145978977113417,0.0004777044263750866,0.0014313567756342024,0.0011048148225697029,0.00027940876499246145,0.004727517751269377,0.004532049905383937,TRAIN_0031
0.0017144714021688873,0.016661099189572266,0.03624639091799904,0.014297137195957864,0.19510841805833556,0.002904170035904402,0.012221452119905295,0.18144003066837622,0.010700608956967183,0.0038174756603188923,0.001605710510042301,0.0015059596976771368,0.05461946952349578,0.05189358162709723,0.04053323869507029,0.0431914417956922,0.029225437254574747,0.0011530042934471286,0.0037388832151375464,0.006215598098463668,0.03852112383188197,0.24122590013677048,0.0029662037994341735,0.0012795316761240016,0.001318226613609918,0.005895435025975824,TRAIN_0032
0.00172037015053146,0.005504446594821454,0.04847194648934597,0.05087116011231849,0.006618689310053466,0.0013003719563962084,0.034424476481805855,0.017408829261425923,0.19161337701055706,0.07680649345222083,0.004396739901447768,0.014626472323484768,0.023282429309097904,0.01220266899046303,0.001051063654128402,0.038674123760812314,0.035600904536949855,0.0224145651881313,0.12423647251506598,0.17998892150581441,0.009538821919357178,0.01137873535554049,0.06068213684095574,0.00722869628597041,0.010800940964980597,0.009156146128323127,TRAIN_0033
0.0001885919017706281,0.0008646669404244095,0.002747066024240933,0.005010889223544755,0.0016802883355423223,0.00030987155805423165,0.005113530290879117,0.0026373143086069807,0.6681711493404254,0.2803945417810881,9.189499386261808e-05,0.00017416070833313436,0.00726294143609566,0.0026040367539616875,0.0005230916174547486,0.0032566003199258507,0.002335901517466801,0.00014465828453083662,0.0006691688156720378,0.0005521388136646347,0.0010212356627204728,0.004235246482244057,0.00935751257941658,9.274125326941763e-05,0.0001577320024717945,0.0004030290543327388,TRAIN_0034
0.0004687300950179402,0.002070668080183317,0.0744487467882667,0.032771697970736285,0.0024583639172671094,0.0013021354801197088,0.014919670702007146,0.007335228585881474,0.03856440869583978,0.034130326195664334,0.04832016878187059,0.007688525792058576,0.014439091506707037,0.0027351518124940164,0.000668802740597628,0.02378831905875716,0.00976222439579244,0.22699903638478053,0.13007105426611373,0.1783679213579921,0.00493805232677051,0.009914143591432407,0.009615935976239325,0.0964738766979358,0.02504105963598912,0.0027066591634852363,TRAIN_0035
0.0001628696899361117,0.00036956386905166375,0.004318824452853131,0.0006339708850775132,0.0010905618418461612,0.0001533898012161725,0.3103556894572533,0.0020907688640399943,0.001400912862583403,0.0006404354278226472,0.0031806926335147152,0.644386164727335,0.0015040613767083046,0.00184836399433509,0.00021494453287653978,0.007419834757633992,0.004834393913896116,0.002854315763347654,0.002380016930391522,0.0043097589590182835,0.0006545464780615438,0.0013982127256406578,0.0008333851485434307,0.0007753298177603405,0.0007071178905513932,0.0014818731987052646,TRAIN_0036
0.0005525092075439011,0.02905509779179593,0.016606740493536023,0.010950492589483822,0.012789096560061707,0.0004048113730388995,0.004201539285984196,0.043742775495662974,0.0019276100025151708,0.0009595019999660097,0.0004167143448159201,0.001906030560177282,0.06210880666744153,0.0679391168963674,0.5561773723429444,0.0052548627794208125,0.006327084670359472,0.0003983874883308815,0.001577915492168103,0.00198756645381554,0.006540636934661574,0.16022853398941095,0.0012236485372696868,0.00034462770813634353,0.0007383885023764278,0.005640131832715018,TRAIN_0037
0.0036162214211020623,0.012106276844935841,0.010402612213141114,0.012754179322745312,0.003101810062279511,0.0007918226632268198,0.005301469847785496,0.05768296398045632,0.0033663086958192747,0.0013313125595014234,0.0005235891933950318,0.0010175220497148185,0.022493853786685288,0.01833831115510711,0.7321375485283933,0.005794662419086239,0.00720093480305105,0.0005223124665820329,0.0016650218469328646,0.0028408444008671194,0.002523382384722499,0.08241293440704828,0.002466894179062661,0.0004921234130030693,0.0006105542895122088,0.008504533065843277,TRAIN_0038
0.000390065965633224,0.0032262137493150635,0.05256531221109546,0.004648965034347374,0.007604176942341331,0.00041548784239165613,0.017024217840855168,0.022272395843201002,0.012698182402657453,0.004652935262638604,0.000699220369041718,0.007095565366259734,0.007697765085872076,0.014242278970322507,0.0007980284593924978,0.5285112468963677,0.05513552419921474,0.006178931109695119,0.014338167015041427,0.2074138454448679,0.0031199356367157685,0.00787354012152816,0.008960059263894794,0.0022091240091159136,0.005095571944948036,0.005133243013245471,TRAIN_0039
0.001062949805954002,0.0031996773237253757,0.03975771501542284,0.004006825988178156,0.027423913583534652,0.0004306821064886718,0.20868430244900585,0.024678935197246232,0.004551005703107937,0.0054575127526128135,0.0005804654406435724,0.024534135021110074,0.010380855180003864,0.015617371131809072,0.0006665304760635566,0.4336173382508824,0.12735888791158773,0.0008694207938035624,0.019586133499418578,0.017858276745533933,0.0018707549364286888,0.008430984155364557,0.004510878737305686,0.002282787656978125,0.002204140955360933,0.01037751918242916,TRAIN_0040
0.00023527297607788767,0.0029238813671902276,0.013734055518384728,0.007975111619896806,0.0011968886103432014,0.000634282761566422,0.00039759382594612666,0.0011917484082848715,0.0005049962140621119,0.0006664907479859285,5.2901169786093836e-05,7.962253489547492e-05,0.0012999316521626505,0.003952275914261011,0.0015505472943584998,0.0002832099237523773,0.0005821923771934094,7.433287739358336e-05,0.0014445117967273604,0.0013817201668543278,0.001795505268396701,0.0069139137966654895,0.00042987742411625324,8.284788683164593e-05,0.00012707625712676866,0.9504892116097401,TRAIN_0041
0.0001555297369686964,0.0015301264559222174,0.003949248749848151,0.010681383453038543,0.0011273878775652786,0.0019562554338806684,0.0032243081795007475,0.003916498325417298,0.7799657686408156,0.15724131672952146,7.469739747320904e-05,0.00019961502667065447,0.006635571917747946,0.00480188761670311,0.0010128460259973804,0.001773897349084621,0.0025119141542138818,0.00020554982164823433,0.0006997721013044479,0.0006760938066082493,0.00181690559331862,0.00802145815820412,0.006860946395850628,0.00019087057696744674,0.00021098352141829703,0.0005591669543105346,TRAIN_0042
0.0001371090843775454,0.0005168864447301834,0.0052586987802044375,0.0040058831161429494,0.0015346713768533617,0.00022327406433579388,0.1740418771233403,0.0013005614319552454,0.002025157793687173,0.0030382898961714444,0.025348547420550906,0.7427221957717218,0.0017159333028434216,0.0006639207507634309,0.00015924010397283484,0.003709435906086034,0.0017021918703065534,0.006107144869652059,0.005056971039476909,0.004499294584518818,0.001607102782309411,0.001022212032440265,0.0013644677429105842,0.006644575767674064,0.005043307605210086,0.0005510493377643902,TRAIN_0043
0.965452752871917,0.004166902812879269,0.00043851641869693673,0.0006283339218912639,0.00017284151603272062,0.00020766018784145599,0.00022766828470219884,0.001766088233853191,0.00026895683963431817,0.0001046481880112698,5.777034088181507e-05,3.860740831086928e-05,0.010584621280310626,0.00570584858091476,0.001905997908436447,0.00010999685338568632,0.00015129126546345825,4.224312051636655e-05,0.0001652373111612135,0.00013059185079273357,0.0005015492012208006,0.0057405212533636635,0.00014178073066702972,2.4758769491901688e-05,6.605815468651033e-05,0.0011987566949364372,TRAIN_0044
0.009900214567189985,0.03661570852116899,0.04470910692614761,0.0452287141641346,0.0068084460754475155,0.008433694374838438,0.00875312126756801,0.01691547852416354,0.3783137659496193,0.023800888169093648,0.0007708033987606676,0.0013467957599631823,0.13980903319792887,0.1748543753300161,0.007185363047466234,0.01814868936323924,0.005319139212703894,0.001430545993747932,0.0033667051718877534,0.004601097393699073,0.004428496770665699,0.0421747173236404,0.010392482829848601,0.00089346993749372,0.0015337818249201087,0.004265364904646927,TRAIN_0045
0.0002192153733421578,0.0007359406904415813,0.895007953010294,0.00986947289027324,0.0010002503237441544,0.00024380236166119998,0.009334208287963166,0.002154210080758218,0.0033986772774619338,0.0033608951510549125,0.001248025780201925,0.006836742048592087,0.0024208612335972746,0.002689236497323811,0.0002108796871925151,0.0057336356465169215,0.0047621353665866,0.005500496273320907,0.014414551427275138,0.006048520926012811,0.0017135073144833894,0.0017737481679870812,0.004001264859260834,0.00928268938664049,0.0021672662917138303,0.005871813646299848,TRAIN_0046
0.03770378160017773,0.004781189283342678,0.28647836495860807,0.012928723110781215,0.0982423852999053,0.003983279614097223,0.014330243418207402,0.03964685945514532,0.03725076023150181,0.00264816283780398,0.000899186864557368,0.003470175367650953,0.010721357334602787,0.05452258780811629,0.025704293952381215,0.007519997978434005,0.0025839409297604217,0.0007180108668103602,0.051804850751534626,0.03160026236641651,0.12934648743681332,0.13033030678353152,0.0023412829749320622,0.0015764531844134533,0.0016467800282323822,0.007220275562242,TRAIN_0047
0.004024312311923607,0.006183610214954804,0.04559163688180989,0.07907538755172054,0.012411503886417142,0.0034664305394236567,0.04839929873520516,0.04879544982553032,0.08743553491599317,0.1062016845432583,0.0016419141100696146,0.0031773161183354264,0.1241143627239913,0.06398864749834239,0.004651350838259637,0.037041551868922724,0.03560863387596411,0.0025643969077028283,0.007601187928331013,0.05132689630815374,0.036202985308675176,0.06616600514283746,0.11140373945103144,0.0024388348357209464,0.004638752372300192,0.005848575305125425,TRAIN_0048
0.0014085184982004432,0.01604559747327173,0.012775410780978552,0.016818977101751367,0.004462784440649497,0.0010139934666409881,0.0044985481611167916,0.1289226643956684,0.004503513973401149,0.002633433491201703,0.0009381069119104108,0.0017303277211443552,0.029300862928179842,0.05263276361120377,0.24924454191482937,0.006370062414511243,0.014815282089562032,0.000979013687000842,0.006565510248138669,0.004478690034253848,0.006845853727788771,0.4198738008133259,0.002911731786347594,0.002077553088015448,0.0020453481841632318,0.00610710905674405,TRAIN_0049
0.9888668850558966,0.0004441232682351236,0.0003075551127415975,0.0009531339352015258,0.00012040126839560343,0.00017902323803885138,0.00019359852392932818,0.0007665855378524139,0.0009056939339257541,0.0003170995395043496,2.261972848687075e-05,3.675703264319178e-05,0.0015749613830937197,0.0015527628434305015,0.0005633049987991473,0.0001796200848536647,0.0009053113349630557,3.333457127139512e-05,7.890544812097164e-05,0.00012601973387179,0.0003841104119551167,0.0012103099380832943,0.0001427037669432549,2.5753212463418887e-05,3.6901875134261984e-05,7.252422216523705e-05,TRAIN_0050
0.003406835263800347,0.003995908435422671,0.06169168295811401,0.0834849255629394,0.010127832210048565,0.002423312987452316,0.04391634476534001,0.02350412502001261,0.10731895297947978,0.10925310880668399,0.0023175031011481856,0.015525058886571953,0.04001552995298672,0.03236864516242029,0.00244932738817109,0.03303648913196239,0.09457540538509024,0.0021545717087236376,0.039901349805019845,0.06903453935599292,0.012412953225186896,0.014286155852357362,0.1634008143937238,0.015525266571506671,0.005149149350307368,0.008724211739536967,TRAIN_0051
5.1568164641744064e-05,0.00026458123767756546,0.006509046144513776,0.0026645278862026133,0.00020520216146290758,7.467623885208016e-05,0.0013080233624374277,0.0006752997946644059,0.5222044646693066,0.3782217545730426,0.023776818338011527,0.0006814951853320504,0.0006803720102942543,0.00034256716416693255,0.00021369569247303296,0.0028714042018758924,0.0010534176955933235,0.00902291304477997,0.01038804848418852,0.008296118212486657,0.0003625826544037286,0.0009865821451710327,0.0006881443047216904,0.010920194102199488,0.017271377343225206,0.00026512518827500556,TRAIN_0052
0.0025633236890043936,0.003650972058232698,0.018845948166891266,0.041182772871274996,0.005697668743959881,0.000715447267369803,0.30745665393243204,0.007325058146651281,0.06373295427228763,0.03849952812493986,0.000531596151581006,0.007887528574062507,0.028711035062944146,0.017684885033333608,0.001227336050455444,0.009879625773311047,0.009706698722486657,0.0008639633630668028,0.030296842773762975,0.016634548707474252,0.0061058832762235955,0.0393749415756225,0.023158225169001102,0.0023368982078565367,0.0011361551431950687,0.3147935091425789,TRAIN_0053
