ID,ACC,BLCA,BRCA,CESC,COAD,DLBC,GBMLGG,HNSC,KIPAN,KIRC,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES,TGCT,THCA,THYM,UCEC
TRAIN_0012,0.03839578479528427,0.03860706463456154,0.038700420409440994,0.03870256245136261,0.03820349648594856,0.03859268128871918,0.03851202130317688,0.038378797471523285,0.03868986293673515,0.03862430155277252,0.03869350254535675,0.03736076131463051,0.03869660571217537,0.03864166513085365,0.03816021978855133,0.03820626810193062,0.03831402212381363,0.03871068358421326,0.038700420409440994,0.03869875520467758,0.03816142678260803,0.038572609424591064,0.03869485482573509,0.038146764039993286,0.03869732841849327,0.038137152791023254
TRAIN_0013,0.03616729751229286,0.03652769327163696,0.036531854420900345,0.03652869164943695,0.03601183369755745,0.036515429615974426,0.036358337849378586,0.0479760579764843,0.03652368113398552,0.03647208586335182,0.036528825759887695,0.03535103425383568,0.03652842342853546,0.03649699315428734,0.049862220883369446,0.05233204364776611,0.04723873361945152,0.0365307442843914,0.0365300290286541,0.036529093980789185,0.036052267998456955,0.03985380008816719,0.036523908376693726,0.03545486927032471,0.03653145581483841,0.03604253754019737
TRAIN_0014,0.03497769311070442,0.035342492163181305,0.035334669053554535,0.035339076071977615,0.03483001887798309,0.04041625186800957,0.03520595282316208,0.042891375720500946,0.03533429279923439,0.03527384623885155,0.03533567115664482,0.03426388278603554,0.03533385321497917,0.03825368732213974,0.0615626685321331,0.04947265237569809,0.042593829333782196,0.03533921763300896,0.03533681482076645,0.03533864766359329,0.052086517214775085,0.040006037801504135,0.035344529896974564,0.03455178812146187,0.03533902019262314,0.03489559888839722
TRAIN_0015,0.03830023482441902,0.03868188336491585,0.03868629038333893,0.03868294134736061,0.038135599344968796,0.03866889327764511,0.0385025329887867,0.03834811598062515,0.038677629083395004,0.03862299770116806,0.038683079183101654,0.037435829639434814,0.03868265450000763,0.03864936903119087,0.03820664435625076,0.03810402378439903,0.03837073594331741,0.038685109466314316,0.038684356957674026,0.038683369755744934,0.03817841783165932,0.03858981654047966,0.038677871227264404,0.038207653909921646,0.038685865700244904,0.03816811367869377
TRAIN_0016,0.06028743088245392,0.03779749944806099,0.03780180960893631,0.03779853880405426,0.03726371377706528,0.03778480738401413,0.037622254341840744,0.03747136518359184,0.037793345749378204,0.037739962339401245,0.037798672914505005,0.03657993674278259,0.03779825568199158,0.037765733897686005,0.03733312711119652,0.037232860922813416,0.03749346360564232,0.037800658494234085,0.03779991716146469,0.03779895603656769,0.037305548787117004,0.03770753741264343,0.037793587893247604,0.03733411058783531,0.03780139610171318,0.03729547560214996
TRAIN_0017,0.03748099505901337,0.037854477763175964,0.03785879537463188,0.03785551339387894,0.03731987997889519,0.03784176707267761,0.03767896816134453,0.03752785548567772,0.03907955437898636,0.05795764550566673,0.03785565122961998,0.036635078489780426,0.03785523399710655,0.0378226637840271,0.03738940507173538,0.037288982421159744,0.03754998743534088,0.03785764053463936,0.037856899201869965,0.03785593435168266,0.037361789494752884,0.03776438534259796,0.03785055875778198,0.03739039599895477,0.037858378142118454,0.03735169768333435
TRAIN_0018,0.03827769309282303,0.03867080807685852,0.038677990436553955,0.038676612079143524,0.03819282352924347,0.03859105706214905,0.03850574418902397,0.03839186951518059,0.0386740006506443,0.03858648240566254,0.03867391124367714,0.03745181858539581,0.03867381811141968,0.03864997997879982,0.038195058703422546,0.03813726827502251,0.03836207091808319,0.038678865879774094,0.0386742427945137,0.038676030933856964,0.038075629621744156,0.038643427193164825,0.03867870196700096,0.0382978655397892,0.03867059201002121,0.03821555897593498
TRAIN_0019,0.03827672079205513,0.038675930351018906,0.03866736590862274,0.03867219388484955,0.03811511769890785,0.03858412057161331,0.0385265126824379,0.03844662383198738,0.03866695612668991,0.03860080987215042,0.038668468594551086,0.03749559447169304,0.03866647928953171,0.038640089333057404,0.038145679980516434,0.03812891244888306,0.038458533585071564,0.038672350347042084,0.03866971284151077,0.03867172449827194,0.03825521469116211,0.038535211235284805,0.038678161799907684,0.03822249919176102,0.038672130554914474,0.03818688914179802
TRAIN_0020,0.03839981555938721,0.0386340394616127,0.03867526724934578,0.03867786005139351,0.038128770887851715,0.03863590210676193,0.03851168602705002,0.03834440931677818,0.03867679089307785,0.0386032834649086,0.038676682859659195,0.03747802972793579,0.0386802963912487,0.03865951672196388,0.03820640221238136,0.038050394505262375,0.03840896859765053,0.03868061304092407,0.03867635875940323,0.03866884484887123,0.038196396082639694,0.038611844182014465,0.03865960240364075,0.0381939597427845,0.038676995784044266,0.03818727284669876
TRAIN_0021,0.035583510994911194,0.03595463186502457,0.035946670919656754,0.0359511561691761,0.03543328121304512,0.03586927801370621,0.03581572324037552,0.043634265661239624,0.03594629094004631,0.0358847975730896,0.03594769537448883,0.03485734388232231,0.03594584763050079,0.03592131286859512,0.04917068034410477,0.055235207080841064,0.0433315671980381,0.03595130145549774,0.03594885393977165,0.03595072403550148,0.03556351736187935,0.04069895297288895,0.03595670685172081,0.03515024110674858,0.035951100289821625,0.052399300038814545
TRAIN_0022,0.03667990490794182,0.036903638392686844,0.036943018436431885,0.03694549575448036,0.036421000957489014,0.03690541908144951,0.0367867648601532,0.03662698343396187,0.03694447875022888,0.03687426075339317,0.036944370716810226,0.035799406468868256,0.0369478240609169,0.036927975714206696,0.0364951565861702,0.03634614124894142,0.03668864816427231,0.036948125809431076,0.03694406524300575,0.03693688288331032,0.03648560121655464,0.0368824377655983,0.03692805767059326,0.036483269184827805,0.036944665014743805,0.08126641064882278
TRAIN_0023,0.03839981555938721,0.0386340394616127,0.03867526724934578,0.03867786005139351,0.038128770887851715,0.03863590210676193,0.03851168602705002,0.03834440931677818,0.03867679089307785,0.0386032834649086,0.038676682859659195,0.03747802972793579,0.0386802963912487,0.03865951672196388,0.03820640221238136,0.038050394505262375,0.03840896859765053,0.03868061304092407,0.03867635875940323,0.03866884484887123,0.038196396082639694,0.038611844182014465,0.03865960240364075,0.0381939597427845,0.038676995784044266,0.03818727284669876
TRAIN_0024,0.032958611845970154,0.03330235555768013,0.033294983208179474,0.03329913690686226,0.032819461077451706,0.03322329372167587,0.03317369893193245,0.03310491144657135,0.03329462558031082,0.033237673342227936,0.03329592943191528,0.032286014407873154,0.03329421952366829,0.03327149525284767,0.03284577652812004,0.0328313410282135,0.033115167170763016,0.033299271017313004,0.03329700604081154,0.033298738300800323,0.0740787535905838,0.03318118676543236,0.033304277807474136,0.11505904793739319,0.03329908475279808,0.04853394255042076
TRAIN_0025,0.03251609206199646,0.03269501402974129,0.032774075865745544,0.0327758863568306,0.032353244721889496,0.032682836055755615,0.03261452540755272,0.0325017012655735,0.03276513144373894,0.03270960971713066,0.032768215984106064,0.03163956105709076,0.03277084231376648,0.03272431716322899,0.03231659531593323,0.032355595380067825,0.03244684636592865,0.03278276324272156,0.03277407959103584,0.032772667706012726,0.07539507001638412,0.03266583010554314,0.03276935964822769,0.11668748408555984,0.03277145326137543,0.05797119066119194
TRAIN_0026,0.03718402981758118,0.037554554641246796,0.03755883872509003,0.03755558654665947,0.03702419996261597,0.0375419482588768,0.037380438297986984,0.03723051771521568,0.0375504344701767,0.0374973900616169,0.037555720657110214,0.03634481877088547,0.037555307149887085,0.040942125022411346,0.041011132299900055,0.036993544548749924,0.03725247457623482,0.0375576913356781,0.0375569611787796,0.0375560000538826,0.037065766751766205,0.0374651737511158,0.0375506691634655,0.03709414601325989,0.037558432668447495,0.05886209011077881
TRAIN_0027,0.033514171838760376,0.033718593418598175,0.03375457227230072,0.033756840974092484,0.03327760845422745,0.0337202213704586,0.03361181169748306,0.03346581384539604,0.03375590220093727,0.03369175270199776,0.03375581279397011,0.03270966187119484,0.033758968114852905,0.033740829676389694,0.03334536775946617,0.03320920839905739,0.03352215886116028,0.03375924006104469,0.033755529671907425,0.03374897316098213,0.07581447809934616,0.03369922190904617,0.03374090790748596,0.11808757483959198,0.0337560810148716,0.033328667283058167
TRAIN_0028,0.03830023482441902,0.03868188336491585,0.03868629038333893,0.03868294134736061,0.038135599344968796,0.03866889327764511,0.0385025329887867,0.03834811598062515,0.038677629083395004,0.03862299770116806,0.038683079183101654,0.037435829639434814,0.03868265450000763,0.03864936903119087,0.03820664435625076,0.03810402378439903,0.03837073594331741,0.038685109466314316,0.038684356957674026,0.038683369755744934,0.03817841783165932,0.03858981654047966,0.038677871227264404,0.038207653909921646,0.038685865700244904,0.03816811367869377
TRAIN_0029,0.029202554374933243,0.029507121071219444,0.029500596225261688,0.02950427308678627,0.029079265892505646,0.029437081888318062,0.055525582283735275,0.029332181438803673,0.02950027771294117,0.029449814930558205,0.029501430690288544,0.23700885474681854,0.02949991449713707,0.02947978675365448,0.02910257689654827,0.029089786112308502,0.02934126928448677,0.02950439602136612,0.0295023825019598,0.02950391359627247,0.03171887248754501,0.029399769380688667,0.029508832842111588,0.02916119061410427,0.02950422279536724,0.02913402020931244
TRAIN_0030,0.07778265327215195,0.03702573478221893,0.037115272134542465,0.037117328494787216,0.03663869947195053,0.037011947482824326,0.03693458437919617,0.03680681809782982,0.037105146795511246,0.03704226762056351,0.037108637392520905,0.03583048656582832,0.037111613899469376,0.03705892339348793,0.03659719601273537,0.03664135932922363,0.036744698882102966,0.037125114351511,0.037115275859832764,0.03711367025971413,0.03659835457801819,0.03699268773198128,0.03710993006825447,0.036584287881851196,0.03711230307817459,0.0365750715136528
TRAIN_0031,0.028043176978826523,0.028335651382803917,0.028329385444521904,0.028332918882369995,0.027924783527851105,0.028268393129110336,0.053321149200201035,0.03438793495297432,0.02832907997071743,0.028280621394515038,0.028330188244581223,0.22759932279586792,0.028328731656074524,0.028309402987360954,0.038751162588596344,0.043530575931072235,0.03414938226342201,0.028333034366369247,0.028331102803349495,0.028332572430372238,0.02802741527557373,0.03207463026046753,0.028337296098470688,0.027701718732714653,0.028332868590950966,0.027977364137768745
TRAIN_0032,0.0334993451833725,0.03529198840260506,0.03373964875936508,0.03374191001057625,0.09100030362606049,0.03370530158281326,0.0335969440639019,0.044401586055755615,0.03374097868800163,0.03367685154080391,0.03374088183045387,0.03269519284367561,0.03374403342604637,0.033725909888744354,0.04731011018157005,0.05090419203042984,0.04235466942191124,0.03374430909752846,0.03374059870839119,0.0337340421974659,0.04807617887854576,0.03589121997356415,0.033725980669260025,0.03316269442439079,0.03374115005135536,0.03331393003463745
TRAIN_0033,0.03827672079205513,0.038675930351018906,0.03866736590862274,0.03867219388484955,0.03811511769890785,0.03858412057161331,0.0385265126824379,0.03844662383198738,0.03866695612668991,0.03860080987215042,0.038668468594551086,0.03749559447169304,0.03866647928953171,0.038640089333057404,0.038145679980516434,0.03812891244888306,0.038458533585071564,0.038672350347042084,0.03866971284151077,0.03867172449827194,0.03825521469116211,0.038535211235284805,0.038678161799907684,0.03822249919176102,0.038672130554914474,0.03818688914179802
TRAIN_0034,0.03747166693210602,0.03770023211836815,0.03774045780301094,0.03774299845099449,0.03720717132091522,0.0377020500600338,0.037580836564302444,0.03741760551929474,0.03785903751850128,0.06172379106283188,0.03774183988571167,0.0365721620619297,0.03774537146091461,0.037725094705820084,0.03728293254971504,0.0371306911110878,0.03748059645295143,0.037745676934719086,0.0377415269613266,0.03773419186472893,0.037273164838552475,0.03767857328057289,0.03772518038749695,0.037270788103342056,0.037742145359516144,0.03726426512002945
TRAIN_0035,0.03839578479528427,0.03860706463456154,0.038700420409440994,0.03870256245136261,0.03820349648594856,0.03859268128871918,0.03851202130317688,0.038378797471523285,0.03868986293673515,0.03862430155277252,0.03869350254535675,0.03736076131463051,0.03869660571217537,0.03864166513085365,0.03816021978855133,0.03820626810193062,0.03831402212381363,0.03871068358421326,0.038700420409440994,0.03869875520467758,0.03816142678260803,0.038572609424591064,0.03869485482573509,0.038146764039993286,0.03869732841849327,0.038137152791023254
TRAIN_0036,0.028095874935388565,0.02844621241092682,0.028389690443873405,0.028388680890202522,0.028033584356307983,0.028325887396931648,0.05586741864681244,0.036117345094680786,0.028386766090989113,0.028322530910372734,0.02838669903576374,0.2235177755355835,0.028386631980538368,0.028369136154651642,0.03778109326958656,0.043152958154678345,0.036910999566316605,0.02839033305644989,0.02838694304227829,0.02838825434446335,0.02794756554067135,0.029313398525118828,0.028390223160386086,0.027869459241628647,0.028384264558553696,0.028050268068909645
TRAIN_0037,0.03614971786737442,0.03862669691443443,0.0364365316927433,0.03643854707479477,0.03596867248415947,0.03633509576320648,0.03625915199518204,0.046593327075242996,0.036426592618227005,0.03636486455798149,0.03643001988530159,0.03517524152994156,0.036432940512895584,0.03638121485710144,0.04930306226015091,0.05068483576178551,0.04848409444093704,0.03644619509577751,0.0364365354180336,0.03643495962023735,0.03760164976119995,0.04051388427615166,0.03643128648400307,0.03530507534742355,0.036433618515729904,0.03590621054172516
TRAIN_0038,0.06836068630218506,0.03562508523464203,0.0339965745806694,0.03399885818362236,0.03351619094610214,0.03396197035908699,0.03385278582572937,0.04473970830440521,0.03399791568517685,0.03393330052495003,0.03399782255291939,0.03294416889548302,0.034001000225543976,0.035429831594228745,0.0523524284362793,0.05464940518140793,0.04267720505595207,0.034001272171735764,0.033997535705566406,0.03399093076586723,0.03461539000272751,0.0361645370721817,0.033982809633016586,0.033415235579013824,0.033998094499111176,0.053799305111169815
TRAIN_0039,0.036210279911756516,0.03869141265749931,0.0364975780248642,0.036499593406915665,0.03602893278002739,0.03639596700668335,0.03631989657878876,0.04667138680815697,0.03648762032389641,0.03642578795552254,0.03649105131626129,0.03523417189717293,0.03649397939443588,0.036442164331674576,0.049385663121938705,0.05076975002884865,0.048565320670604706,0.0365072526037693,0.0364975780248642,0.03649600222706795,0.03598925843834877,0.04058175906538963,0.03649232164025307,0.03536422550678253,0.0364946611225605,0.03596636652946472
TRAIN_0040,0.03606465831398964,0.03853581100702286,0.0363508015871048,0.03635280951857567,0.03588404133915901,0.03624960035085678,0.03617383539676666,0.04648369550704956,0.03634088486433029,0.03627929836511612,0.03634430095553398,0.035092469304800034,0.03634721785783768,0.036295611411333084,0.05192914232611656,0.05184508487582207,0.048370007425546646,0.03636043891310692,0.0363508015871048,0.036349229514598846,0.035844527184963226,0.040418557822704315,0.03634556755423546,0.03522200137376785,0.0363478921353817,0.03582172468304634
TRAIN_0041,0.03463425114750862,0.034824829548597336,0.034909043461084366,0.03491097316145897,0.034460797905921936,0.03481185808777809,0.03473909571766853,0.03461892157793045,0.0348995178937912,0.03484037518501282,0.034902799874544144,0.033700618892908096,0.03490559756755829,0.03485604375600815,0.034421760588884354,0.0344633013010025,0.034560494124889374,0.034918300807476044,0.034909043461084366,0.034907542169094086,0.0344228520989418,0.03479374572634697,0.03490401431918144,0.034409623593091965,0.03490625321865082,0.1323682963848114
TRAIN_0042,0.03740919381380081,0.03761504217982292,0.03770599886775017,0.037708088755607605,0.03722183778882027,0.03760102763772011,0.037522438913583755,0.03739263862371445,0.04064510390162468,0.06037779524922371,0.03769925609230995,0.03640075773000717,0.0377022810280323,0.037648752331733704,0.03717967867851257,0.03722454234957695,0.0373295322060585,0.03771599382162094,0.037706002593040466,0.03770437464118004,0.03718084841966629,0.03758146986365318,0.03770057484507561,0.037166569381952286,0.037702981382608414,0.037157200276851654
TRAIN_0043,0.028980540111660957,0.029269320890307426,0.029272660613059998,0.029270127415657043,0.02885597012937069,0.029259491711854935,0.059698935598134995,0.029016776010394096,0.029266105964779854,0.029224762693047523,0.02927022986114025,0.24109357595443726,0.029269902035593987,0.029244720935821533,0.028909722343087196,0.028832077980041504,0.029033882543444633,0.029271762818098068,0.029271192848682404,0.029270445927977562,0.028888368979096413,0.02919965609908104,0.02926628850400448,0.02891048602759838,0.02927233651280403,0.028880566358566284
TRAIN_0044,0.11377505213022232,0.03563597798347473,0.03564004227519035,0.03563695773482323,0.03513271361589432,0.03562401235103607,0.03547075390815735,0.035328496247529984,0.03563206270337105,0.03558172658085823,0.035637080669403076,0.034488044679164886,0.03563668951392174,0.035606030374765396,0.0351981595158577,0.03510362654924393,0.03534933179616928,0.0356389544904232,0.03563825413584709,0.03563734516501427,0.03517216071486473,0.03555116057395935,0.035632286220788956,0.03519909083843231,0.035639651119709015,0.03541429340839386
TRAIN_0045,0.03777218982577324,0.038160111755132675,0.03816719725728035,0.03816583752632141,0.03768844157457352,0.03808141127228737,0.037997227162122726,0.03788485750555992,0.038163263350725174,0.03807689994573593,0.03816317766904831,0.03695722296833992,0.03816308081150055,0.04014510661363602,0.04889141395688057,0.03763361647725105,0.03785545006394386,0.03816806524991989,0.038163505494594574,0.03816526383161545,0.037572793662548065,0.03813309967517853,0.03816790506243706,0.03779209405183792,0.03815989941358566,0.037710875272750854
TRAIN_0046,0.037593334913253784,0.0379854179918766,0.037977006286382675,0.03798174858093262,0.037434618920087814,0.03789524734020233,0.037838663905858994,0.037760209292173386,0.03797660395503044,0.03791164234280586,0.03797809034585953,0.036826152354478836,0.037976134568452835,0.037950221449136734,0.03746463358402252,0.03744816780090332,0.037771906703710556,0.037981901317834854,0.03797931224107742,0.037981290370225906,0.03757220879197121,0.037847209721803665,0.0379876084625721,0.03754008561372757,0.03798168525099754,0.05535891279578209
TRAIN_0047,0.04989955201745033,0.0293127428740263,0.029316077008843422,0.029313543811440468,0.07569418847560883,0.029302898794412613,0.046392470598220825,0.03849982097744942,0.02930951863527298,0.029268115758895874,0.029313644394278526,0.11432497948408127,0.02931332401931286,0.03195686265826225,0.04776250198483467,0.04586503654718399,0.03790812939405441,0.02931518480181694,0.029314612969756126,0.029313864186406136,0.04132036119699478,0.031981874257326126,0.029309703037142754,0.02845182456076145,0.029315760359168053,0.028923410922288895
TRAIN_0048,0.037886474281549454,0.03826399892568588,0.03826836124062538,0.03826504945755005,0.03772362321615219,0.038251154124736786,0.03808658942580223,0.0379338413476944,0.03825979679822922,0.03820575028657913,0.03826518729329109,0.03703140839934349,0.03826476261019707,0.04171556234359741,0.045113131403923035,0.037692390382289886,0.03795621916651726,0.03826719522476196,0.03826644644141197,0.038265470415353775,0.0377659797668457,0.038172926753759384,0.03826003894209862,0.037794895470142365,0.038267944008111954,0.03775578364729881
TRAIN_0049,0.03586632013320923,0.036240387707948685,0.0362323634326458,0.03623688593506813,0.03571489453315735,0.036154355853796005,0.03610038012266159,0.04398106038570404,0.036231979727745056,0.03616999834775925,0.03623339533805847,0.03513438254594803,0.03623152896761894,0.03620680421590805,0.0491853766143322,0.05072953924536705,0.04367595538496971,0.03623703494668007,0.03623456135392189,0.03623644635081291,0.05025297775864601,0.041022416204214096,0.03624247759580612,0.03542960062623024,0.036236826330423355,0.03578214347362518
TRAIN_0050,0.05959613621234894,0.03782530501484871,0.03782961890101433,0.03782633692026138,0.03729112073779106,0.03781260550022125,0.037649933248758316,0.03749893233180046,0.037821147590875626,0.037767719477415085,0.037826478481292725,0.03660684451460838,0.037826057523489,0.037793517112731934,0.03736058995127678,0.03726024553179741,0.03752104938030243,0.0378284677863121,0.03782772272825241,0.03782675787806511,0.037332989275455475,0.03773527219891548,0.03782138600945473,0.03736157715320587,0.0378292053937912,0.037322916090488434
TRAIN_0051,0.03839981555938721,0.0386340394616127,0.03867526724934578,0.03867786005139351,0.038128770887851715,0.03863590210676193,0.03851168602705002,0.03834440931677818,0.03867679089307785,0.0386032834649086,0.038676682859659195,0.03747802972793579,0.0386802963912487,0.03865951672196388,0.03820640221238136,0.038050394505262375,0.03840896859765053,0.03868061304092407,0.03867635875940323,0.03866884484887123,0.038196396082639694,0.038611844182014465,0.03865960240364075,0.0381939597427845,0.038676995784044266,0.03818727284669876
TRAIN_0052,0.03740919381380081,0.03761504217982292,0.03770599886775017,0.037708088755607605,0.03722183778882027,0.03760102763772011,0.037522438913583755,0.03739263862371445,0.04064510390162468,0.06037779524922371,0.03769925609230995,0.03640075773000717,0.0377022810280323,0.037648752331733704,0.03717967867851257,0.03722454234957695,0.0373295322060585,0.03771599382162094,0.037706002593040466,0.03770437464118004,0.03718084841966629,0.03758146986365318,0.03770057484507561,0.037166569381952286,0.037702981382608414,0.037157200276851654
TRAIN_0053,0.03633102774620056,0.03670414909720421,0.03671097010374069,0.03670966625213623,0.03625047951936722,0.03662845864892006,0.03654748573899269,0.03643939644098282,0.036707185208797455,0.03662412241101265,0.03670709580183029,0.0355471633374691,0.03670701012015343,0.038613416254520416,0.04702601209282875,0.03619774803519249,0.036411114037036896,0.03671180456876755,0.03670741245150566,0.03670911118388176,0.036139246076345444,0.036678168922662735,0.03671164810657501,0.036350175738334656,0.03670395165681839,0.07442591339349747
TRAIN_0054,0.028610974550247192,0.02890937775373459,0.028902972117066383,0.028906578198075294,0.14440268278121948,0.03305959701538086,0.028797687962651253,0.03508419543504715,0.02890266478061676,0.028853226453065872,0.028903797268867493,0.02802710048854351,0.028902312740683556,0.03129066899418831,0.045919500291347504,0.044411949813365936,0.03484081104397774,0.028906697407364845,0.028904728591442108,0.028906231746077538,0.02859489805996418,0.0327240526676178,0.028911042958498,0.028262600302696228,0.02890653721988201,0.10915708541870117
TRAIN_0055,0.03824632987380028,0.03845678269863129,0.03854977339506149,0.03855190798640251,0.038054779171943665,0.0384424589574337,0.038362108170986176,0.03822940215468407,0.038539256900548935,0.0384739525616169,0.03854288160800934,0.037215329706668854,0.03854597359895706,0.038491252809762955,0.03801167383790016,0.03805754706263542,0.038164883852005005,0.03855999559164047,0.03854977712035179,0.03854811564087868,0.041905477643013,0.03842245787382126,0.03854423016309738,0.037998270243406296,0.038546692579984665,0.03798869997262955
