ID,ACC,BLCA,BRCA,CESC,COAD,DLBC,GBMLGG,HNSC,KIPAN,KIRC,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES,TGCT,THCA,THYM,UCEC
TRAIN_0010,0.026391908526420593,0.030358025804162025,0.020349565893411636,0.029000233858823776,0.02418750897049904,0.015084998682141304,0.01728346198797226,0.023481011390686035,0.03179043158888817,0.02889498881995678,0.020836396142840385,0.014922328293323517,0.3017796277999878,0.02388843521475792,0.015347655862569809,0.016550423577427864,0.01667657308280468,0.025366878136992455,0.0531899556517601,0.02207372710108757,0.01865401491522789,0.023583853617310524,0.03305857628583908,0.018202831968665123,0.02705896645784378,0.12198763340711594
TRAIN_0011,0.014325043186545372,0.017704656347632408,0.039792150259017944,0.05024857819080353,0.08584963530302048,0.006623066961765289,0.011454321444034576,0.052898142486810684,0.06191471591591835,0.07264857739210129,0.008370336145162582,0.007637139409780502,0.04945870116353035,0.16550563275814056,0.0736401230096817,0.015918975695967674,0.018148019909858704,0.014097998850047588,0.03369913622736931,0.06420180946588516,0.022382549941539764,0.05921721085906029,0.028106538578867912,0.008727191016077995,0.008262848481535912,0.00916693639010191
TRAIN_0012,0.015682589262723923,0.036833733320236206,0.04390977323055267,0.11317458748817444,0.03202337026596069,0.0305488221347332,0.03447095304727554,0.02892615646123886,0.07194788753986359,0.05369730293750763,0.026427898555994034,0.018495764583349228,0.03848326578736305,0.045825034379959106,0.016733519732952118,0.025422362610697746,0.03760214149951935,0.034678827971220016,0.05734385922551155,0.020732557401061058,0.03164443001151085,0.0429832823574543,0.05929798260331154,0.017870157957077026,0.04556271806359291,0.019680993631482124
TRAIN_0013,0.01097523607313633,0.014772883616387844,0.08288035541772842,0.00701638450846076,0.025832034647464752,0.006402777973562479,0.023316707462072372,0.09403349459171295,0.01981058530509472,0.010734601877629757,0.026532240211963654,0.012672049924731255,0.04872757941484451,0.027870966121554375,0.0701700747013092,0.1571960598230362,0.07906734198331833,0.015504797920584679,0.027012614533305168,0.07221812009811401,0.013104560784995556,0.09564689546823502,0.010522950440645218,0.010266107507050037,0.018559955060482025,0.019152672961354256
TRAIN_0014,1.3406066727839061e-06,0.0013083203230053186,3.534007919370197e-05,0.00985332578420639,0.0012511988170444965,2.8002519684378058e-05,1.193624939332949e-05,0.0008890470489859581,0.0009910922963172197,8.005464042071253e-05,2.958360596494458e-07,4.3159607798770594e-07,0.08461567759513855,0.027863692492246628,0.05866396054625511,8.898235137166921e-06,6.83146936353296e-05,3.466125008344534e-06,4.929350780003006e-06,5.15429419465363e-05,0.7315794825553894,0.08260267227888107,2.388440634604194e-06,1.0479229928250788e-08,7.945182915136684e-06,7.664926670258865e-05
TRAIN_0015,0.016576318070292473,0.015433215536177158,0.027324248105287552,0.027921287342905998,0.018103191629052162,0.028653334826231003,0.2868138253688812,0.03867809474468231,0.04634697362780571,0.03712192177772522,0.02623935416340828,0.025777781382203102,0.025337833911180496,0.08247611671686172,0.012847989797592163,0.02531413733959198,0.014106261543929577,0.033364638686180115,0.05183671787381172,0.025687722489237785,0.017885573208332062,0.019187863916158676,0.040800660848617554,0.0180327370762825,0.023148108273744583,0.01498414482921362
TRAIN_0016,0.05393422022461891,0.05553659424185753,0.05739922076463699,0.07115587592124939,0.06023750826716423,0.01915711909532547,0.023421743884682655,0.033433206379413605,0.05633436143398285,0.03046404756605625,0.02152949571609497,0.007187440060079098,0.025073090568184853,0.05300261825323105,0.09184329956769943,0.015514053404331207,0.025281116366386414,0.018209535628557205,0.06431064754724503,0.02013619989156723,0.022468239068984985,0.10074952989816666,0.027115145698189735,0.012633432634174824,0.020741477608680725,0.013130820356309414
TRAIN_0017,0.009454108774662018,0.009214355610311031,0.011138645932078362,0.010635416954755783,0.00917921494692564,0.009520179592072964,0.01082861702889204,0.00984630174934864,0.244291752576828,0.4984845817089081,0.01196075975894928,0.01038939319550991,0.010161064565181732,0.009446168318390846,0.009932175278663635,0.010724077001214027,0.010029517114162445,0.015293355099856853,0.01371128298342228,0.011716566048562527,0.009758862666785717,0.009418158791959286,0.01163248810917139,0.011301163583993912,0.012218126095831394,0.009713801555335522
TRAIN_0018,0.033001724630594254,0.03314308822154999,0.04167542979121208,0.04022279754281044,0.03283124044537544,0.03297515958547592,0.03837891295552254,0.034943800419569016,0.04645078629255295,0.0438070110976696,0.04082322493195534,0.03554489463567734,0.039276205003261566,0.036217644810676575,0.03446758911013603,0.03810044005513191,0.03634302690625191,0.04601040855050087,0.0480811633169651,0.04367808252573013,0.03349907323718071,0.035097651183605194,0.0426761694252491,0.03864540532231331,0.04156360402703285,0.03254545107483864
TRAIN_0019,0.024194836616516113,0.02087935246527195,0.04457845911383629,0.0659937709569931,0.02318272739648819,0.02447262592613697,0.033370375633239746,0.03637373074889183,0.07816867530345917,0.07196507602930069,0.03188009560108185,0.024266831576824188,0.037382081151008606,0.037910860031843185,0.021592961624264717,0.0322294756770134,0.02901162952184677,0.046010397374629974,0.05321181192994118,0.037794552743434906,0.02593008615076542,0.03780723735690117,0.057747699320316315,0.02918662130832672,0.04338831827044487,0.0314696803689003
TRAIN_0020,0.029566513374447823,0.03789152577519417,0.04835399240255356,0.048800524324178696,0.06355909258127213,0.04585185647010803,0.035908136516809464,0.0440925769507885,0.04182006046175957,0.04114297777414322,0.029963446781039238,0.028862612321972847,0.029712338000535965,0.022410180419683456,0.06499205529689789,0.032065071165561676,0.032191719859838486,0.03100014477968216,0.05547768250107765,0.03767460584640503,0.031586840748786926,0.06592515856027603,0.027498532086610794,0.02489596977829933,0.027424804866313934,0.0213315412402153
TRAIN_0021,0.001956580439582467,0.02664247341454029,0.32962101697921753,0.006523079704493284,0.03382786735892296,0.0016957808984443545,0.029833806678652763,0.11706320196390152,0.01250962633639574,0.004207335412502289,0.008384625427424908,0.017227230593562126,0.008956307545304298,0.012967206537723541,0.01817983016371727,0.12743505835533142,0.01992492564022541,0.003775207558646798,0.009241447784006596,0.02850245125591755,0.0019651809707283974,0.04015612229704857,0.0016070865094661713,0.00158111029304564,0.00393026415258646,0.1322852522134781
TRAIN_0022,0.006549961864948273,0.006388964131474495,0.016521558165550232,0.03257264941930771,0.006497756578028202,0.00974489375948906,0.5171366333961487,0.010260511189699173,0.03900976479053497,0.033386602997779846,0.011981409974396229,0.01750122755765915,0.05051064118742943,0.01774396374821663,0.015454687178134918,0.012537429109215736,0.007580255623906851,0.022961480543017387,0.023067746311426163,0.01604219153523445,0.015018514357507229,0.009515398181974888,0.012445537373423576,0.008162609301507473,0.01242623571306467,0.06898146867752075
TRAIN_0023,0.02758672647178173,0.03246697410941124,0.05385909229516983,0.03886103630065918,0.032999176532030106,0.0271078422665596,0.03151189535856247,0.03854842856526375,0.05326070263981819,0.046995729207992554,0.09962017089128494,0.0246284157037735,0.03460467606782913,0.03022957220673561,0.021318921819329262,0.030041389167308807,0.028546972200274467,0.051641061902046204,0.05496595799922943,0.041544005274772644,0.029256781563162804,0.03059004619717598,0.044374771416187286,0.0330166295170784,0.03623191639780998,0.026191124692559242
TRAIN_0024,0.00030117068672552705,0.004081275779753923,0.03446270525455475,0.19729013741016388,0.08633525669574738,0.00044385221553966403,0.00024257681798189878,0.008844377472996712,0.011560630984604359,0.003780766623094678,0.00010390180977992713,2.6726045689429156e-05,0.011594623327255249,0.26370659470558167,0.0038834060542285442,0.00010358313738834113,0.0013914064038544893,0.0004093952593393624,0.0018727383576333523,0.0008571869693696499,0.035637062042951584,0.007974239997565746,0.09424154460430145,0.000844886468257755,0.00022249257017392665,0.2297874242067337
TRAIN_0025,0.004940783139318228,0.014495140872895718,0.06355136632919312,0.014874246902763844,0.01588341034948826,0.012222930788993835,0.01839652843773365,0.012231149710714817,0.01902376301586628,0.020862868055701256,0.001765315537340939,0.00477549759671092,0.008219810202717781,0.0840998962521553,0.01495163794606924,0.00497905258089304,0.001422678236849606,0.005265961401164532,0.03502776846289635,0.06628751754760742,0.39730915427207947,0.010512344539165497,0.0032112409826368093,0.13050203025341034,0.0037934540305286646,0.03139440342783928
TRAIN_0026,0.017580803483724594,0.02378249354660511,0.32409965991973877,0.09206439554691315,0.01987888664007187,0.006909762043505907,0.030653681606054306,0.05251369625329971,0.023325297981500626,0.026375984773039818,0.010226749815046787,0.01848900131881237,0.02975492738187313,0.03644821047782898,0.022849343717098236,0.015306182205677032,0.006057106889784336,0.012280518189072609,0.024566564708948135,0.016340123489499092,0.011099189519882202,0.03563622757792473,0.010308061726391315,0.010329553857445717,0.010024478659033775,0.11309906840324402
TRAIN_0027,0.0035410907585173845,0.002513993764296174,0.004091960843652487,0.004008143208920956,0.005051780957728624,0.0037042582407593727,0.004484115168452263,0.0032046574633568525,0.004616795107722282,0.0046052997931838036,0.004592591430991888,0.004689828027039766,0.002859716769307852,0.010906703770160675,0.002575057791545987,0.0035514177288860083,0.0037863117177039385,0.004676612094044685,0.006680321879684925,0.004132069647312164,0.0709463357925415,0.003399993758648634,0.005664513446390629,0.8240541815757751,0.004248382989317179,0.003413865575566888
TRAIN_0028,0.028806691989302635,0.03206678479909897,0.041967667639255524,0.04875502362847328,0.030086956918239594,0.03432563319802284,0.036335449665784836,0.031678687781095505,0.0511946976184845,0.04830104112625122,0.038639336824417114,0.03032395802438259,0.04072653129696846,0.03496459871530533,0.027048761025071144,0.0345483161509037,0.02928887866437435,0.05545170605182648,0.05456016585230827,0.05262928456068039,0.03041066601872444,0.03654179349541664,0.045427124947309494,0.03522810339927673,0.039827678352594376,0.030864454805850983
TRAIN_0029,2.914490323746577e-05,0.0003681154630612582,8.877946675056592e-05,0.00020189539645798504,0.0003611660795286298,0.00010113835014635697,0.004837665241211653,2.831763595168013e-05,0.00017469389422331005,0.00016116979531943798,0.0002581156441010535,0.001577312359586358,0.0025124179664999247,0.007794175762683153,0.00010748199565568939,8.695192263985518e-06,0.00023971233167685568,9.745897114044055e-05,0.00010888770339079201,0.0003632484585978091,0.9794144034385681,0.0001997069630306214,0.00043356031528674066,2.568120862633805e-06,0.00014655306586064398,0.00038367640809156
TRAIN_0030,0.9330490231513977,0.0033255673479288816,0.0011354133021086454,0.0009518732549622655,0.0006076853023841977,0.0005683726631104946,0.0007643069257028401,0.000562271976377815,0.004112690687179565,0.0019524346571415663,0.0008757533505558968,0.0005615940317511559,0.03099879063665867,0.0010279108537361026,0.00035688094794750214,0.00029462273232638836,0.001598916482180357,0.000981663353741169,0.002620505169034004,0.0017654730472713709,0.001383459661155939,0.001187926041893661,0.0034492802806198597,0.0006491108797490597,0.0013623243430629373,0.0038561734836548567
TRAIN_0031,0.0006388034671545029,0.0029309531673789024,0.004689943045377731,0.0008603900787420571,0.005096461623907089,0.0004615492362063378,0.278896301984787,0.003761222120374441,0.0017884180415421724,0.0010453620925545692,0.025935837998986244,0.6146222352981567,0.005523574538528919,0.0024376974906772375,0.0024479911662638187,0.01578613556921482,0.009486187249422073,0.001037666224874556,0.004090441856533289,0.005021614953875542,0.0009101728210225701,0.006536327302455902,0.0006483905599452555,0.000545410206541419,0.001538301701657474,0.003262568963691592
TRAIN_0032,0.002184647135436535,0.019645806401968002,0.03739609569311142,0.007138616405427456,0.11929163336753845,0.007196606136858463,0.012508370913565159,0.25452920794487,0.01407869067043066,0.006771119777113199,0.006623862311244011,0.006090627051889896,0.028614306822419167,0.015299592167139053,0.019969075918197632,0.10238000005483627,0.07132768630981445,0.008131438866257668,0.01021895743906498,0.028470557183027267,0.03324702009558678,0.17000575363636017,0.0018192576244473457,0.0019627888686954975,0.007907136343419552,0.007191179785877466
TRAIN_0033,0.021839994937181473,0.024819646030664444,0.039532341063022614,0.03631287068128586,0.024063145741820335,0.022058233618736267,0.027985582128167152,0.03728948161005974,0.07118551433086395,0.058775801211595535,0.030959105119109154,0.020338784903287888,0.04480353370308876,0.02658209577202797,0.01895253360271454,0.033514831215143204,0.03997344151139259,0.04432377591729164,0.07134559005498886,0.06073189154267311,0.028940003365278244,0.05724579468369484,0.04422444477677345,0.027018370106816292,0.0577816404402256,0.02940147928893566
TRAIN_0034,0.002749755047261715,0.002425225218757987,0.005408997181802988,0.006456827744841576,0.0035514042247086763,0.0024813374038785696,0.006015249527990818,0.004159439355134964,0.4414137303829193,0.4498925805091858,0.003387096570804715,0.002103727078065276,0.008181526325643063,0.005596608854830265,0.0017389347776770592,0.005033278837800026,0.002112150192260742,0.006602500099688768,0.007559130433946848,0.004151043947786093,0.0037023937329649925,0.0035877525806427,0.009205661714076996,0.0024828005116432905,0.006888724397867918,0.0031121207866817713
TRAIN_0035,0.028687845915555954,0.03018110617995262,0.04887663945555687,0.04650970175862312,0.029121361672878265,0.027016445994377136,0.039912041276693344,0.03130175173282623,0.06918537616729736,0.05504009500145912,0.03844336047768593,0.028432630002498627,0.03263922408223152,0.03276119753718376,0.02496350184082985,0.03882201015949249,0.034364886581897736,0.0491512306034565,0.06409725546836853,0.04179062694311142,0.030103398486971855,0.0369822233915329,0.04049987718462944,0.03507346659898758,0.03983188048005104,0.026210879907011986
TRAIN_0036,0.0003403184819035232,0.0016348168719559908,0.0030113807879388332,0.0002161407028324902,0.0009940959280356765,0.00028169757570140064,0.34516337513923645,0.0016753482632339,0.0008298389730043709,0.0004306492628529668,0.01592356711626053,0.597292423248291,0.0018783446867018938,0.0017202191520482302,0.00155812653247267,0.010951160453259945,0.004000338725745678,0.002513054758310318,0.0012713230680674314,0.00274657947011292,0.00034928633249364793,0.002042048145085573,0.00040264346171170473,0.0002594566612970084,0.0011549947084859014,0.0013587395660579205
TRAIN_0037,0.0016116952756419778,0.02464175783097744,0.03792789578437805,0.011746135540306568,0.014944082126021385,0.0013638577656820416,0.025230666622519493,0.013883078470826149,0.005041452124714851,0.0022708449978381395,0.005147994961589575,0.004159330856055021,0.02528122253715992,0.08365432173013687,0.11419430375099182,0.059486273676157,0.10016927868127823,0.0026784066576510668,0.0034771773498505354,0.024791916832327843,0.01639517769217491,0.40083909034729004,0.0036404170095920563,0.0005039366078563035,0.005324199795722961,0.011595495976507664
TRAIN_0038,0.005905107595026493,0.007299970835447311,0.2548280358314514,0.010944339446723461,0.010133303701877594,0.001316196285188198,0.019512999802827835,0.1474924236536026,0.015201637521386147,0.0029196080286055803,0.0013399620074778795,0.005938633810728788,0.02702312357723713,0.026989176869392395,0.16344083845615387,0.028195157647132874,0.03998357057571411,0.0010548424907028675,0.0018203280633315444,0.04661186411976814,0.0018537727883085608,0.06882721185684204,0.010725176893174648,0.00031894922722131014,0.0010913456790149212,0.09923239797353745
TRAIN_0039,0.00761775765568018,0.01436686236411333,0.0663151741027832,0.011579815298318863,0.025762740522623062,0.008534586057066917,0.014441481791436672,0.07380346953868866,0.014743566513061523,0.014253507368266582,0.027382703498005867,0.015278984792530537,0.015512639656662941,0.03508879244327545,0.017286080867052078,0.3073441684246063,0.09977767616510391,0.01237537618726492,0.023691611364483833,0.0868481770157814,0.007414205931127071,0.05236866697669029,0.009864341467618942,0.008043013513088226,0.015906283631920815,0.014398311264812946
TRAIN_0040,0.004087662789970636,0.039885878562927246,0.060873862355947495,0.003570011118426919,0.04014045000076294,0.0025254683569073677,0.08348426222801208,0.07021386921405792,0.010488473810255527,0.008798112161457539,0.014743011444807053,0.024828171357512474,0.0270864088088274,0.023595092818140984,0.028842227533459663,0.31021931767463684,0.07351463288068771,0.007454071659594774,0.01760941371321678,0.06021920591592789,0.0077721900306642056,0.038180574774742126,0.004283880814909935,0.003261319827288389,0.0073333424516022205,0.026989048346877098
TRAIN_0041,2.2698193788528442e-05,0.0002544518210925162,0.006325253751128912,0.01217610016465187,0.0002563971793279052,7.219568942673504e-05,0.000268586358288303,0.0005412311875261366,0.0007695146487094462,0.00048815092304721475,3.188293703715317e-05,3.2898398785619065e-05,0.0018028399208560586,0.00018662522779777646,0.0001931957231136039,2.3782147763995454e-05,0.00015351783076766878,3.5081735404673964e-05,0.0001970123703358695,0.0005236645811237395,0.00010961521184071898,0.0022175477351993322,6.133581337053329e-05,7.619797088409541e-06,0.00011472214828245342,0.9731340408325195
TRAIN_0042,0.0009704815456643701,0.0031299516558647156,0.00219595804810524,0.0024377296213060617,0.0008820845978334546,0.0009767164010554552,0.0017668994842097163,0.002326498506590724,0.600980281829834,0.34359145164489746,0.0037474590353667736,0.0009949393570423126,0.0016853491542860866,0.0020974520593881607,0.001926069613546133,0.0017562820576131344,0.0008547549950890243,0.005002743098884821,0.005118172150105238,0.003000511322170496,0.0016594560584053397,0.0019893029239028692,0.005689193028956652,0.0010449880501255393,0.002087098080664873,0.0020882487297058105
TRAIN_0043,0.003447501687332988,0.0034676489885896444,0.004527331329882145,0.005584332626312971,0.004771135281771421,0.0035021095536649227,0.2486492097377777,0.0025982020888477564,0.006903253961354494,0.00612608389928937,0.037707701325416565,0.6043115258216858,0.0080788042396307,0.0030957141425460577,0.0029221298173069954,0.002898463513702154,0.002647344022989273,0.006060102488845587,0.007567713037133217,0.0036717683542519808,0.005738692358136177,0.002837244188413024,0.0062681701965630054,0.004647051449865103,0.00846356712281704,0.0035071661695837975
TRAIN_0044,0.8162679076194763,0.0035627020988613367,0.0018650481943041086,0.011951809749007225,0.004209656268358231,0.0024162554182112217,0.0027311667799949646,0.0015952191315591335,0.006790617015212774,0.005724125076085329,0.002749442122876644,0.0006258499925024807,0.040321797132492065,0.037692487239837646,0.006298678461462259,0.0005028062150813639,0.0035940436646342278,0.0014649865915998816,0.005204576067626476,0.0021074945107102394,0.0020781487692147493,0.02412554807960987,0.001203277031891048,0.0002552945807110518,0.00143839989323169,0.013222611509263515
TRAIN_0045,0.017783060669898987,0.029086070135235786,0.04497477784752846,0.10151123255491257,0.018289944157004356,0.012399300001561642,0.028219087049365044,0.020454207435250282,0.08059994131326675,0.06451239436864853,0.006568114273250103,0.011075171642005444,0.17717914283275604,0.061811305582523346,0.08200637996196747,0.011372974142432213,0.008022982627153397,0.02290148101747036,0.04546186700463295,0.046881839632987976,0.012683708220720291,0.030979294329881668,0.027419868856668472,0.006178474053740501,0.009791978634893894,0.021835394203662872
TRAIN_0046,0.010234378278255463,0.01661507785320282,0.46146613359451294,0.05162430182099342,0.015920337289571762,0.007817894220352173,0.0241859033703804,0.062192268669605255,0.021571416407823563,0.01844802498817444,0.009485006332397461,0.01761879213154316,0.011506225913763046,0.011419295333325863,0.011245965026319027,0.008166606537997723,0.006336813792586327,0.017576899379491806,0.029064569622278214,0.013983354903757572,0.007959140464663506,0.0308394655585289,0.014170520007610321,0.007695829961448908,0.009670211002230644,0.10318554192781448
TRAIN_0047,2.6515333956922404e-05,0.0011678257724270225,0.00017775638843886554,0.00038027309346944094,0.00042150382068939507,1.5537943909293972e-05,0.00036115176044404507,0.001028953236527741,0.00016753844101913273,2.996884177264292e-06,6.018651106387551e-07,1.6533416783204302e-05,0.007674757391214371,0.009663388133049011,0.04408837482333183,8.375687343686877e-07,1.5657225958420895e-05,6.097444838815136e-06,2.1852516510989517e-05,0.0008589792414568365,0.9269654154777527,0.006840041372925043,6.837282853666693e-05,3.399347248134177e-09,2.356624975163868e-07,2.8884467610623688e-05
TRAIN_0048,0.011285020038485527,0.03117416985332966,0.052499983459711075,0.10004987567663193,0.0224712323397398,0.01673699915409088,0.033391036093235016,0.058641254901885986,0.04584663733839989,0.04865403473377228,0.010526505298912525,0.012317477725446224,0.03138481825590134,0.08368930965662003,0.09159506857395172,0.014077297411859035,0.017457708716392517,0.041919805109500885,0.04639555141329765,0.05470694974064827,0.02199402078986168,0.09418941289186478,0.02122933603823185,0.009447641670703888,0.014191437512636185,0.014127438887953758
TRAIN_0049,0.0021946451161056757,0.04106050357222557,0.03531599044799805,0.004883287940174341,0.037963349372148514,0.0038989651948213577,0.013551549054682255,0.1661766916513443,0.016370739787817,0.0076849861070513725,0.005658912938088179,0.005273966584354639,0.09047593176364899,0.031662195920944214,0.06458017975091934,0.02554028481245041,0.11909949779510498,0.003910628147423267,0.036549899727106094,0.026741711422801018,0.041842296719551086,0.20392045378684998,0.0013689069310203195,0.0007872472051531076,0.0048649124801158905,0.008622237481176853
TRAIN_0050,0.959212064743042,0.0006054713157936931,0.001137815648689866,0.002347849775105715,0.001109208445996046,0.0006214031018316746,0.0020454174373298883,0.0010912170400843024,0.0021993161644786596,0.0018816161900758743,0.0007052249857224524,0.000724516692571342,0.001026480458676815,0.0011177386622875929,0.0004877753963228315,0.0007836251170374453,0.0018513574032112956,0.007318350952118635,0.0019775149412453175,0.002551562851294875,0.0009945806814357638,0.003515677060931921,0.002239053137600422,0.0005341678624972701,0.0012063476024195552,0.0007144322153180838
TRAIN_0051,0.024262623861432076,0.048560138791799545,0.04549216851592064,0.04120853915810585,0.028498472645878792,0.02484513446688652,0.04161445423960686,0.02309057116508484,0.06533198058605194,0.05410652235150337,0.03420933708548546,0.02251368574798107,0.023897439241409302,0.02664257399737835,0.030002372339367867,0.03880744427442551,0.07855155318975449,0.052769437432289124,0.0668383538722992,0.04173282906413078,0.03245459124445915,0.03461982309818268,0.038415972143411636,0.027185633778572083,0.032139088958501816,0.022209297865629196
TRAIN_0052,0.008606652729213238,0.0085148261860013,0.010424344800412655,0.009773080237209797,0.00844531413167715,0.008604981005191803,0.010525365360081196,0.00925472192466259,0.2888427972793579,0.46667930483818054,0.011236729100346565,0.009395202621817589,0.009477668441832066,0.008785714395344257,0.008850634098052979,0.01001945324242115,0.009301536716520786,0.016365209594368935,0.015114206820726395,0.01122252456843853,0.008733072318136692,0.008754135109484196,0.011341415345668793,0.01067203376442194,0.011640794575214386,0.009418212808668613
TRAIN_0053,0.01129530556499958,0.020852917805314064,0.026112888008356094,0.02132278122007847,0.022361721843481064,0.008358891122043133,0.2104262262582779,0.011572619900107384,0.043845027685165405,0.02830745466053486,0.01046751905232668,0.02032778412103653,0.051717955619096756,0.05048692226409912,0.04984116181731224,0.011274031363427639,0.01110963523387909,0.01048010028898716,0.04610216245055199,0.026268457993865013,0.022085264325141907,0.07254224270582199,0.012775608338415623,0.008585520088672638,0.00771766621619463,0.18376211822032928
TRAIN_0054,6.2793173128739e-05,0.08076930046081543,0.013875657692551613,0.002088849199935794,0.5296305418014526,0.0016255179652944207,0.0007683193543925881,0.013746397569775581,0.0021292460151016712,0.000602009822614491,2.9280678063514642e-05,0.00026607312611304224,0.0007940124487504363,0.030680272728204727,0.0015025550965219736,0.0006587370880879462,4.099581565242261e-05,4.949067806592211e-05,0.0004878238250967115,0.0005987587501294911,0.0005783688393421471,0.041214779019355774,0.00023906388378236443,1.9393762613617582e-06,2.166841659345664e-05,0.2775375545024872
